,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,SULLIVANS FOODS #225,2002 W GALENA AVE,FREEPORT,IL,61032,8152978181,225,2728377,20250709,Eddy Variety Pack 2/12/12oz can #1,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,06/11/2025,06/11/2025,0,1,-2,-2,-0.145161,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SULLIVANS FOODS #225,2002 W GALENA AVE,FREEPORT,IL,61032,8152978181,225,2728377,20250709,Citrus Surfer 2/12/12oz Can,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,28.5,28.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,02/26/2025,02/26/2025,0,1,-1,-1,-0.072581,-28.5,-28.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SULLIVANS FOODS #225,2002 W GALENA AVE,FREEPORT,IL,61032,8152978181,225,2728377,20250709,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,02/26/2025,02/26/2025,0,1,-1,-1,-0.072581,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SULLIVANS FOODS #225,2002 W GALENA AVE,FREEPORT,IL,61032,8152978181,225,2728377,20250709,Easy Eddy 2/12/12oz Can,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,63,31.5,1,1,1,1,1,1,2,2,1,0,0,0,0,0,02/26/2025,02/26/2025,0,1,-2,-2,-0.145161,-63,-31.5,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SHAWS MARKETPLACE,848 S JACKSON ST,MOUNT CARROLL,IL,61053,8152448625,,3986282,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"KENNEDY SHAW 043- G&M Distributors - Dixon, IL",9,9,0.653226,324,36,1,1,1,1,1,1,9,9,1,0,0,0,225,0,01/14/2026,06/24/2026,25,7,10,10,0.725808,360,36,1,1,1,1,1,1,10,10,1,0,0,0,0,0,02/12/2025,07/16/2025,0,8,-1,-1,-0.072582,-36,0,0,0,0,0,0,0,-1,-1,0,0,0,0,225,0,25,-1,-0.1,-0.1,-0.10000165333,-0.1,0,0,0,0,0,0,0,-0.1,-0.1,0,0,0,0,1,0,1,-0.125
OFF,FAREWAY #195,1181 N 6TH ST,MONMOUTH,IL,61462,5154322623,195,4279994,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",4,4,0.290324,144,36,1,1,1,1,1,1,4,4,1,1,0,1,100,0,01/08/2026,06/25/2026,25,4,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,1,0,1,0,0,03/13/2025,05/08/2025,0,3,1,1,0.072581,36,0,0,0,0,0,0,0,1,1,0,0,0,0,100,0,25,1,0.333333333333,0.333333333333,0.333333333333,0.33333333333,0,0,0,0,0,0,0,0.333333333333,0.333333333333,0,0,0,0,1,0,1,0.333333
OFF,FAREWAY #195,1181 N 6TH ST,MONMOUTH,IL,61462,5154322623,195,4279994,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,1,0,1,75,0,04/16/2026,06/25/2026,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,1,0,75,1,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,FAREWAY #195,1181 N 6TH ST,MONMOUTH,IL,61462,5154322623,195,4279994,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,1,0,1,46,0,02/26/2026,04/16/2026,23,2,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,1,0,1,0,0,03/13/2025,06/26/2025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,FAREWAY #195,1181 N 6TH ST,MONMOUTH,IL,61462,5154322623,195,4279994,0,Eddy Variety Pack 2/12/12oz can #6,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,0,0,04/24/2025,07/10/2025,0,5,-5,-5,-0.362905,-180,-36,-1,-1,-1,-1,-1,-1,-5,-5,-1,0,0,0,0,0,0,-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,FAREWAY #195,1181 N 6TH ST,MONMOUTH,IL,61462,5154322623,195,4279994,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,0,0,04/24/2025,04/24/2025,0,1,-1,-1,-0.072581,-30,-30,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #4384,1751 S GALENA AVE,DIXON,IL,61021,8157094569,4384,4743151,20250211,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,1,0,1,175,0,01/30/2026,06/19/2026,25,7,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,1,0,1,0,0,01/17/2025,06/27/2025,0,3,4,4,0.290324,144,0,0,0,0,0,0,0,4,4,0,0,0,0,175,0,25,4,1.333333333333,1.333333333333,1.333333333333,1.33333333333,0,0,0,0,0,0,0,1.333333333333,1.333333333333,0,0,0,0,1,0,1,1.333333
OFF,CASEYS #4384,1751 S GALENA AVE,DIXON,IL,61021,8157094569,4384,4743151,20250211,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",1.6,2,0.11613,52,26,1,1,1,1,1,1,1.6,1.6,1,0,0,0,0,0,01/30/2026,03/06/2026,0,2,2.4,3,0.174195,78,26,1,1,1,1,1,1,2.4,2.4,1,0,0,0,0,0,05/23/2025,07/03/2025,0,3,-0.8,-1,-0.058065,-26,0,0,0,0,0,0,0,-0.8,-0.8,0,0,0,0,0,0,0,-1,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,0,0,0,-0.333333
OFF,CASEYS #4384,1751 S GALENA AVE,DIXON,IL,61021,8157094569,4384,4743151,20250211,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/17/2025,01/17/2025,0,1,-1,-1,-0.072581,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #2872,40 GROVE ST,PROPHETSTOWN,IL,61277,8155375253,2872,3236953,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",8,8,0.580646,288,36,1,1,1,1,1,1,8,8,1,1,0,1,200,0,02/06/2026,05/15/2026,25,6,5,5,0.362904,180,36,1,1,1,1,1,1,5,5,1,1,0,1,0,0,01/24/2025,07/18/2025,0,4,3,3,0.217742,108,0,0,0,0,0,0,0,3,3,0,0,0,0,200,0,25,2,0.6,0.6,0.59999889778,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,1,0,1,0.5
OFF,CASEYS #2872,40 GROVE ST,PROPHETSTOWN,IL,61277,8155375253,2872,3236953,0,Citrus Surfer 1/12/19.2oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,52,26,1,1,1,1,1,1,1.6,1.6,1,0,0,0,0,0,04/25/2025,06/13/2025,0,2,-1.6,-2,-0.11613,-52,-26,-1,-1,-1,-1,-1,-1,-1.6,-1.6,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #2872,40 GROVE ST,PROPHETSTOWN,IL,61277,8155375253,2872,3236953,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,52,26,1,1,1,1,1,1,1.6,1.6,1,0,0,0,0,0,05/23/2025,06/20/2025,0,2,-1.6,-2,-0.11613,-52,-26,-1,-1,-1,-1,-1,-1,-1.6,-1.6,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #2872,40 GROVE ST,PROPHETSTOWN,IL,61277,8155375253,2872,3236953,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"NICK SHOOK 048- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/24/2025,01/24/2025,0,1,-1,-1,-0.072581,-33,-33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,LIQUOR N WINE,1576 N HENDERSON ST,GALESBURG,IL,61401,3093152969,,4642427,20251114,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKALAH LESSAR 036- G&M Distributors - Galesburg,",3,3,0.217743,99,33,1,1,1,1,1,1,3,3,1,0,0,0,69,0,04/15/2026,07/15/2026,23,3,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,05/14/2025,05/14/2025,0,1,2,2,0.145162,66,0,0,0,0,0,0,0,2,2,0,0,0,0,69,0,23,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,2
OFF,LIQUOR N WINE,1576 N HENDERSON ST,GALESBURG,IL,61401,3093152969,,4642427,20251114,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKALAH LESSAR 036- G&M Distributors - Galesburg,",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,05/06/2026,06/24/2026,25,2,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,0,0,01/15/2025,07/09/2025,0,3,-1,-1,-0.072581,-36,0,0,0,0,0,0,0,-1,-1,0,0,0,0,50,0,25,-1,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,1,0,1,-0.333333
OFF,LIQUOR N WINE,1576 N HENDERSON ST,GALESBURG,IL,61401,3093152969,,4642427,20251114,Citrus Surfer Lime 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKALAH LESSAR 036- G&M Distributors - Galesburg,",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,06/17/2026,06/17/2026,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LIQUOR N WINE,1576 N HENDERSON ST,GALESBURG,IL,61401,3093152969,,4642427,20251114,Neighborhood Beer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKALAH LESSAR 036- G&M Distributors - Galesburg,",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,20.5,0,07/15/2026,07/15/2026,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,20.5,0,20.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LIQUOR N WINE,1576 N HENDERSON ST,GALESBURG,IL,61401,3093152969,,4642427,20251114,Rainbow Connection 6/4/12oz Can,LIQUOR/PACKAGE STORE,"MIKALAH LESSAR 036- G&M Distributors - Galesburg,",1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/17/2026,06/17/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,LIQUOR N WINE,1576 N HENDERSON ST,GALESBURG,IL,61401,3093152969,,4642427,20251114,Royal Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKALAH LESSAR 036- G&M Distributors - Galesburg,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/15/2025,01/15/2025,0,1,-1,-1,-0.072581,-36,-36,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,BECK OIL #13,605 W PERU,PRINCETON,IL,61356,8158720731,13,2381649,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"LUKE EISENBERG 046- G&M Distributors - Dixon, IL",8,8,0.580648,288,36,1,1,1,1,1,1,8,8,1,0,0,0,200,0,01/23/2026,06/12/2026,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,8,8,0.580648,288,36,1,1,1,1,1,1,8,8,1,0,0,0,200,0,25,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CUB FOODS #30914,1512 S WEST AVE,FREEPORT,IL,61032,8152331100,30914,2380651,0,Zero Eddy 4/6/12oz Can,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,01/16/2026,07/17/2026,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CUB FOODS #30914,1512 S WEST AVE,FREEPORT,IL,61032,8152331100,30914,2380651,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,03/27/2026,05/29/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CUB FOODS #30914,1512 S WEST AVE,FREEPORT,IL,61032,8152331100,30914,2380651,0,Neighbs 4/6/8oz Can,SUPERMARKET,"RICK CORNELIUS 044- G&M Distributors - Dixon, IL",0.666667,1,0.048387,24,24,1,1,1,1,1,1,0.666667,0.666667,1,0,0,0,23,0,04/17/2026,04/17/2026,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.666667,1,0.048387,24,24,1,1,1,1,1,1,0.666667,0.666667,1,0,0,0,23,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,STRONGHURST FOOD CENTER,105 E MAIN ST,STRONGHURST,IL,61480,3099241181,,4868027,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,75,0,03/06/2026,05/15/2026,25,2,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,0,0,02/07/2025,05/30/2025,0,3,0,0,-0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,-1,0,0,-4.59257E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.333333
OFF,STRONGHURST FOOD CENTER,105 E MAIN ST,STRONGHURST,IL,61480,3099241181,,4868027,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,05/01/2026,06/12/2026,25,2,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,02/21/2025,02/21/2025,0,1,1,1,0.072581,36,0,0,0,0,0,0,0,1,1,0,0,0,0,50,0,25,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
OFF,STRONGHURST FOOD CENTER,105 E MAIN ST,STRONGHURST,IL,61480,3099241181,,4868027,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"MARK MCVEY 042- G&M Distributors - Galesburg, IL",2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,0,0,0,41,0,02/20/2026,07/03/2026,20.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,0,0,0,41,0,20.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LIQUOR N WINE #1,1140 N 7TH ST,ROCHELLE,IL,61068,8155616232,1,4025809,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",5,5,0.362904,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,03/04/2026,05/27/2026,25,4,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/15/2025,01/15/2025,0,1,4,4,0.290323,144,0,0,0,0,0,0,0,4,4,0,0,0,0,125,0,25,3,4,4,3.99998622229,4,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,1,3
OFF,LIQUOR N WINE #1,1140 N 7TH ST,ROCHELLE,IL,61068,8155616232,1,4025809,0,Zero Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,01/14/2026,06/24/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LIQUOR N WINE #1,1140 N 7TH ST,ROCHELLE,IL,61068,8155616232,1,4025809,0,Neighborhood Beer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,0,0,03/26/2025,03/26/2025,0,1,-1,-1,-0.072581,-30,-30,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,LIQUOR N WINE #1,1140 N 7TH ST,ROCHELLE,IL,61068,8155616232,1,4025809,0,Eddy Variety Pack 2/12/12oz can #1,LIQUOR/PACKAGE STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,04/16/2025,04/16/2025,0,1,-2,-2,-0.145161,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,SNYDERS PHARMACY #2666310,201 N 4TH ST,OREGON,IL,61061,8157327340,2666310,3875658,0,Royal Eddy 4/6/12oz Can,DRUG STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,03/05/2026,07/16/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SNYDERS PHARMACY #2666310,201 N 4TH ST,OREGON,IL,61061,8157327340,2666310,3875658,0,Easy Eddy 4/6/12oz Can,DRUG STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,01/08/2026,05/21/2026,25,2,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,02/13/2025,06/19/2025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,SNYDERS PHARMACY #2666310,201 N 4TH ST,OREGON,IL,61061,8157327340,2666310,3875658,0,Zero Eddy 4/6/12oz Can,DRUG STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,01/15/2026,01/15/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SNYDERS PHARMACY #2666310,201 N 4TH ST,OREGON,IL,61061,8157327340,2666310,3875658,0,Easy Eddy 2/12/12oz Can,DRUG STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,06/18/2026,06/18/2026,25,1,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,03/13/2025,04/10/2025,0,2,-1,-1,-0.072581,-36,0,0,0,0,0,0,0,-1,-1,0,0,0,0,25,0,25,-1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,1,0,1,-0.5
OFF,SNYDERS PHARMACY #2666310,201 N 4TH ST,OREGON,IL,61061,8157327340,2666310,3875658,0,Triple Eddy 4/6/8oz Can,DRUG STORE,"MIKE PAUK 047- G&M Distributors - Dixon, IL",0.666667,1,0.048387,36,36,1,1,1,1,1,1,0.666667,0.666667,1,0,0,0,0,0,04/09/2026,04/09/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.666667,1,0.048387,36,36,1,1,1,1,1,1,0.666667,0.666667,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
