,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,MACKINAW VALLEY VINEYARD LTD,33633 STATE ROUTE 9,MACKINAW,IL,61755,3093599463,,3089481,0,Neighborhood Beer 6/4/16oz Can,RESTAURANT,"MARK EGAN 082- Brewers Distributing Inc., IL",2.666667,2,0.193548,66,33,1,1,1,1,1,1,2.666667,2.666667,1,0,0,0,41,0,05/20/2026,05/20/2026,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.666667,2,0.193548,66,33,1,1,1,1,1,1,2.666667,2.666667,1,0,0,0,41,0,20.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MACKINAW VALLEY VINEYARD LTD,33633 STATE ROUTE 9,MACKINAW,IL,61755,3093599463,,3089481,0,Citrus Surfer 6/4/16oz Can,RESTAURANT,"MARK EGAN 082- Brewers Distributing Inc., IL",2.666667,2,0.193548,90,45,1,1,1,1,1,1,2.666667,2.666667,1,0,0,0,0,0,05/20/2026,05/20/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.666667,2,0.193548,90,45,1,1,1,1,1,1,2.666667,2.666667,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,MACKINAW VALLEY VINEYARD LTD,33633 STATE ROUTE 9,MACKINAW,IL,61755,3093599463,,3089481,0,Easy Eddy 6/4/16oz Can,RESTAURANT,"MARK EGAN 082- Brewers Distributing Inc., IL",2.666667,2,0.193548,99,49.5,1,1,1,1,1,1,2.666667,2.666667,1,0,0,0,0,0,05/20/2026,05/20/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.666667,2,0.193548,99,49.5,1,1,1,1,1,1,2.666667,2.666667,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,MACKINAW VALLEY VINEYARD LTD,33633 STATE ROUTE 9,MACKINAW,IL,61755,3093599463,,3089481,0,Neighborhood Beer 4/6/12oz Can,RESTAURANT,"MARK EGAN 082- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,60,30,1,1,1,1,1,1,2,2,1,0,0,0,0,0,05/21/2025,05/21/2025,0,1,-2,-2,-0.145161,-60,-30,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,MACKINAW VALLEY VINEYARD LTD,33633 STATE ROUTE 9,MACKINAW,IL,61755,3093599463,,3089481,0,Citrus Surfer 4/6/12oz Can,RESTAURANT,"MARK EGAN 082- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,66,33,1,1,1,1,1,1,2,2,1,0,0,0,0,0,05/21/2025,05/21/2025,0,1,-2,-2,-0.145161,-66,-33,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THE BRICKHOUSE BBQ,1021 N CUMMINGS LN,WASHINGTON,IL,61571,3098863070,,4094407,0,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"TIM CULBERTSON 083- Brewers Distributing Inc., IL",6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,142.25,0,06/24/2026,06/24/2026,142.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,142.25,0,142.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MAQUETS RAIL HOUSE,221 COURT ST,PEKIN,IL,61554,3096208072,,3673601,20250730,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,01/08/2026,01/08/2026,46.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,46.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MAQUETS RAIL HOUSE,221 COURT ST,PEKIN,IL,61554,3096208072,,3673601,20250730,Turtle Hunter 1/6 Barrel,BAR/TAVERN,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",2.293333,1,0.166452,100,100,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/29/2026,01/29/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,100,100,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,MAQUETS RAIL HOUSE,221 COURT ST,PEKIN,IL,61554,3096208072,,3673601,20250730,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/17/2025,04/17/2025,0,1,-2.293333,-1,-0.166452,-90,-90,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THE 808 ROOM,808 MEADOW AVE,EAST PEORIA,IL,61611,9999999999,,4578982,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"JAMES COWEN 084- Brewers Distributing Inc., IL",4.586666,2,0.332904,140,70,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,93,0,01/22/2026,02/13/2026,46.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,140,70,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,93,0,46.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,JIMS DOWNTOWN STEAKHOUSE,110 SW JEFFERSON AVE,PEORIA,IL,61602,3096735300,,2484246,0,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,05/15/2026,05/15/2026,60.5,1,6.879999,3,0.499356,270,90,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,0,0,02/28/2025,07/11/2025,0,3,-4.586666,-2,-0.332904,-180,0,0,0,0,0,0,0,-4.586666,-4.586666,0,0,0,0,60.5,0,60.5,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,1,0,1,-0.666667
ON,JIMS DOWNTOWN STEAKHOUSE,110 SW JEFFERSON AVE,PEORIA,IL,61602,3096735300,,2484246,0,Turtle Hunter 1/6 Barrel,RESTAURANT,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",2.293333,1,0.166452,100,100,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/09/2026,01/09/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,100,100,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,HAMMERS BAR & RESTAURANT,103 ROOSEVELT ST,PEORIA,IL,61607,3096976063,,2483943,20240805,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"OPEN 065- Brewers Distributing Inc., IL",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,06/26/2026,06/26/2026,46.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,46.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,SUNSET HILLS GOLF COURSE,1620 SUMMIT DR,PEKIN,IL,61554,3093477553,,2903835,0,Easy Eddy 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,04/01/2026,04/01/2026,60.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,60.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AMERICAN LEGION #1078,5511 W LEGION HALL RD,DUNLAP,IL,61525,3092437096,1078,2494878,0,Easy Eddy 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,"HUNTER GOSSARD 079- Brewers Distributing Inc., IL",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,05/08/2026,05/08/2026,60.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,60.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PO BOYS,6736 N FROSTWOOD PKWY,PEORIA,IL,61615,3092084829,,3709252,0,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"COLLIN FRANKS 067- Brewers Distributing Inc., IL",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,06/04/2026,06/04/2026,60.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,60.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CLUB CABARET,1047 N MAIN ST,CREVE COEUR,IL,61610,3096992000,,2489543,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"JAMES COWEN 084- Brewers Distributing Inc., IL",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,07/08/2026,07/08/2026,60.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,60.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PERDUES GRILL INC,201 S SAMPSON ST,TREMONT,IL,61568,3099255200,,3465209,20250630,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"JACOB YUTEL 081- Brewers Distributing Inc., IL",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,60.5,0,05/07/2026,05/07/2026,60.5,1,25.226664,11,1.83097,990,90,1,1,1,1,1,1,25.226664,25.226664,1,0,0,0,0,0,02/13/2025,06/27/2025,0,8,-22.933331,-10,-1.664518,-900,0,0,0,0,0,0,0,-22.933331,-22.933331,0,0,0,0,60.5,0,60.5,-7,-0.909090912695,-0.909090909091,-0.909090809789,-0.90909090909,0,0,0,0,0,0,0,-0.909090912695,-0.909090912695,0,0,0,0,1,0,1,-0.875
ON,PERDUES GRILL INC,201 S SAMPSON ST,TREMONT,IL,61568,3099255200,,3465209,20250630,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"JACOB YUTEL 081- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,06/27/2025,06/27/2025,0,1,-2.293333,-1,-0.166452,-70,-70,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THE FARMHOUSE,120 E 5TH,DELAVAN,IL,61734,3092447386,,3089480,0,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"JACOB YUTEL 081- Brewers Distributing Inc., IL",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,03/13/2026,03/13/2026,25,1,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/27/2025,06/27/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ON,WEAVERS,7301 N RADNOR RD,PEORIA,IL,61615,3098392725,,4380874,20250710,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"KEVIN S 068- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/15/2025,01/15/2025,0,1,-2.293333,-1,-0.166452,-70,-70,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,PIZZA 150,9919 W US HWY 150,EDWARDS,IL,61528,3096915442,,4004901,20250314,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"KEVIN S 068- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11.466666,5,0.832259,450,90,1,1,1,1,1,1,11.466666,11.466666,1,0,0,0,0,0,06/05/2025,07/17/2025,0,4,-11.466666,-5,-0.832259,-450,-90,-1,-1,-1,-1,-1,-1,-11.466666,-11.466666,-1,0,0,0,0,0,0,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,KNUCKLES PIZZA,1719 W WOODSIDE DR,DUNLAP,IL,61525,3092435900,,3515598,20250710,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"KEVIN S 068- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,13.759998,6,0.998712,540,90,1,1,1,1,1,1,13.759998,13.759998,1,0,0,0,0,0,01/22/2025,04/02/2025,0,6,-13.759998,-6,-0.998712,-540,-90,-1,-1,-1,-1,-1,-1,-13.759998,-13.759998,-1,0,0,0,0,0,0,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,RIVER VALLEY 119,119 N WASHINGTON ST,LACON,IL,61540,3092467513,,4563580,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"HUNTER GOSSARD 079- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,180,90,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,05/28/2025,07/01/2025,0,2,-4.586666,-2,-0.332904,-180,-90,-1,-1,-1,-1,-1,-1,-4.586666,-4.586666,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THYME KITCHEN AND CRAFT BEER,736 SW WASHINGTON ST,PEORIA,IL,61602,3097132619,,3966112,20250701,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11.466665,5,0.83226,350,70,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,0,0,01/23/2025,07/17/2025,0,5,-11.466665,-5,-0.83226,-350,-70,-1,-1,-1,-1,-1,-1,-11.466665,-11.466665,-1,0,0,0,0,0,0,-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,SILVER BULLET,135 N MAIN ST,EAST PEORIA,IL,61611,3096940568,,2728920,20250730,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"OPEN 065- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/08/2025,01/08/2025,0,1,-2.293333,-1,-0.166452,-90,-90,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,CA-MEALS BAR N GRILL,12200 N BRENTFIELD DR STE B,DUNLAP,IL,61525,3094313199,,4809456,0,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"HUNTER GOSSARD 079- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,2.293333,1,0.166452,70,70,0,1,0,1,0,1,2.293333,2.293333,0,0,0,0,0,0,01/22/2025,01/22/2025,0,1,-2.293333,-1,-0.166452,-70,-70,0,-1,0,-1,0,-1,-2.293333,-2.293333,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,-1
ON,ONE MORE @ OAK HILL,17201 W STATE RD,BRIMFIELD,IL,61517,3094463241,,4635743,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"JAMES COWEN 084- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,06/03/2025,06/03/2025,0,1,-2.293333,-1,-0.166452,-70,-70,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,TNT SPORTS BAR & GRILL,3304 MEADOW AVE,EAST PEORIA,IL,61611,3096994868,,2493365,20250730,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"JAMES COWEN 084- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,13.759998,6,0.998712,540,90,1,1,1,1,1,1,13.759998,13.759998,1,0,0,0,0,0,01/02/2025,03/27/2025,0,6,-13.759998,-6,-0.998712,-540,-90,-1,-1,-1,-1,-1,-1,-13.759998,-13.759998,-1,0,0,0,0,0,0,-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,WHISKEY TACO,507 COURT ST,PEKIN,IL,61554,3095128226,,4666790,20250730,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/09/2025,01/09/2025,0,1,-2.293333,-1,-0.166452,-90,-90,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,WHISKEY TACO,507 COURT ST,PEKIN,IL,61554,3095128226,,4666790,20250730,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"TRISTAN ZECK 085- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/09/2025,01/09/2025,0,1,-2.293333,-1,-0.166452,-70,-70,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,HIGH VOLTAGE TAPHOUSE,129 E MAIN ST,PRINCEVILLE,IL,61559,9999999999,,4613887,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"HUNTER GOSSARD 079- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,180,90,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,03/27/2025,04/24/2025,0,2,-4.586666,-2,-0.332904,-180,-90,-1,-1,-1,-1,-1,-1,-4.586666,-4.586666,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,5TH QUARTER THE,1110 N MAIN ST,EAST PEORIA,IL,61611,3097133436,,3426948,0,Easy Eddy 4/6/12oz Can,RESTAURANT,"OPEN 065- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/03/2025,06/03/2025,0,1,-1,-1,-0.072581,-36,-36,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,ODIES,932 N 2ND ST,CHILLICOTHE,IL,61523,3092742222,,4106361,0,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"HUNTER GOSSARD 079- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/28/2025,01/28/2025,0,1,-1,-1,-0.072581,-36,-36,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THE FOX PUB & CAFE,7800 N SOMMER ST STE 302,PEORIA,IL,61615,3096923693,,3117540,20240801,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"KEVIN S 068- Brewers Distributing Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/08/2025,07/08/2025,0,1,-2.293333,-1,-0.166452,-70,-70,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,BINNYS BEVERAGE DEPOT #42,2601 W LAKE AVE STE A1B,PEORIA,IL,61615,3093062175,42,4302227,20250710,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"COLLIN FRANKS 067- Brewers Distributing Inc., IL",16,16,1.161292,528,33,1,1,1,1,1,1,16,16,1,0,0,0,368,0,02/24/2026,07/16/2026,23,12,11,11,0.798389,363,33,1,1,1,1,1,1,11,11,1,0,0,0,0,0,04/29/2025,07/15/2025,0,8,5,5,0.362903,165,0,0,0,0,0,0,0,5,5,0,0,0,0,368,0,23,4,0.454545454545,0.454545454545,0.454544088158,0.45454545455,0,0,0,0,0,0,0,0.454545454545,0.454545454545,0,0,0,0,1,0,1,0.5
OFF,BINNYS BEVERAGE DEPOT #42,2601 W LAKE AVE STE A1B,PEORIA,IL,61615,3093062175,42,4302227,20250710,Neighborhood Beer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"COLLIN FRANKS 067- Brewers Distributing Inc., IL",4,4,0.290324,120,30,1,1,1,1,1,1,4,4,1,0,0,0,82,0,03/10/2026,06/23/2026,20.5,4,3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,0,0,0,0,0,05/15/2025,07/08/2025,0,3,1,1,0.072581,30,0,0,0,0,0,0,0,1,1,0,0,0,0,82,0,20.5,1,0.333333333333,0.333333333333,0.333333333333,0.33333333333,0,0,0,0,0,0,0,0.333333333333,0.333333333333,0,0,0,0,1,0,1,0.333333
