,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,BYRON FOREST PRESERVE DISTRICT,7993 N RIVER RD,BYRON,IL,61010,8152348535,,60228,20250602,Easy Eddy 1/2 Barrel Keg,RECREATION/ ENTERTAINMENT,"RTE 26-AUSTIN 026- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,27.555556,4,2,840,210,1,1,1,1,1,1,27.555556,27.555556,1,0,0,0,0,0,02/26/2025,06/25/2025,0,4,-27.555556,-4,-2,-840,-210,-1,-1,-1,-1,-1,-1,-27.555556,-27.555556,-1,0,0,0,0,0,0,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,LINOS,5611 E STATE ST,ROCKFORD,IL,61108,8153972077,,60429,0,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"RTE 24-IAN W 024- Lamonica Beverages Inc., IL",34.444445,5,2.5,1050,210,1,1,1,1,1,1,34.444445,34.444445,1,0,0,0,711.25,0,02/25/2026,07/08/2026,142.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,34.444445,5,2.5,1050,210,1,1,1,1,1,1,34.444445,34.444445,1,0,0,0,711.25,0,142.25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,POISON IVY PUB,5765 ELEVATOR RD,ROSCOE,IL,61073,8156231480,,3195197,20260513,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"RTE 22-MATT M 022- Lamonica Beverages Inc., IL",25.226663,11,1.830972,957,87,1,1,1,1,1,1,25.226663,25.226663,1,0,0,0,665.5,0,03/04/2026,06/17/2026,60.5,11,4.586666,2,0.332904,174,87,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,06/25/2025,07/16/2025,0,2,20.639997,9,1.498068,783,0,0,0,0,0,0,0,20.639997,20.639997,0,0,0,0,665.5,0,60.5,9,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,4.5,4.5,0,0,0,0,1,0,1,4.5
ON,POISON IVY PUB,5765 ELEVATOR RD,ROSCOE,IL,61073,8156231480,,3195197,20260513,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"RTE 22-MATT M 022- Lamonica Beverages Inc., IL",4.586666,2,0.332904,144,72,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,93,0,05/04/2026,06/03/2026,46.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,144,72,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,93,0,46.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,POISON IVY PUB,5765 ELEVATOR RD,ROSCOE,IL,61073,8156231480,,3195197,20260513,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,"RTE 22-MATT M 022- Lamonica Beverages Inc., IL",2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,72,0,05/04/2026,05/04/2026,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,72,0,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,POISON IVY PUB,5765 ELEVATOR RD,ROSCOE,IL,61073,8156231480,,3195197,20260513,Easy Eddy 2/12/12oz Can,BAR/TAVERN,"RTE 22-MATT M 022- Lamonica Beverages Inc., IL",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,06/17/2026,07/15/2026,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,50,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,NMT DRINK,2233 S PERRYVILLE RD,ROCKFORD,IL,61108,8157425375,,3694103,20260312,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",27.555556,4,2,840,210,1,1,1,1,1,1,27.555556,27.555556,1,0,0,0,569,0,02/06/2026,07/10/2026,142.25,4,6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,01/31/2025,01/31/2025,0,1,20.666667,3,1.5,630,0,0,0,0,0,0,0,20.666667,20.666667,0,0,0,0,569,0,142.25,3,3,3,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,3
ON,NMT DRINK,2233 S PERRYVILLE RD,ROCKFORD,IL,61108,8157425375,,3694103,20260312,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",4.586667,2,0.332903,174,87,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,121,0,04/17/2026,04/17/2026,60.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586667,2,0.332903,174,87,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,121,0,60.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CLAUSENS TAVERN,17628 DEPOT ST,UNION,IL,60180,8159234164,,60265,20260203,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"RTE 27-MIKE W 027- Lamonica Beverages Inc., IL",32.106662,14,2.330328,1218,87,1,1,1,1,1,1,32.106662,32.106662,1,0,0,0,847,0,01/09/2026,07/10/2026,60.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,32.106662,14,2.330328,1218,87,1,1,1,1,1,1,32.106662,32.106662,1,0,0,0,847,0,60.5,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,DISTRICT BAR & GRILL,205 W STATE ST,ROCKFORD,IL,61101,8155401446,,3442672,0,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"RTE 23-TRENT E 023- Lamonica Beverages Inc., IL",20.666667,3,1.5,630,210,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,426.75,0,03/20/2026,06/19/2026,142.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20.666667,3,1.5,630,210,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,426.75,0,142.25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,DISTRICT BAR & GRILL,205 W STATE ST,ROCKFORD,IL,61101,8155401446,,3442672,0,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"RTE 23-TRENT E 023- Lamonica Beverages Inc., IL",9.173332,4,0.665808,348,87,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,242,0,02/06/2026,05/01/2026,60.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9.173332,4,0.665808,348,87,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,242,0,60.5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CRAVE,3801 N PERRYVILLE RD,ROCKFORD,IL,61114,7792104676,,4732896,20251111,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",20.639998,9,1.498067,783,87,1,1,1,1,1,1,20.639998,20.639998,1,0,0,0,544.5,0,01/14/2026,06/24/2026,60.5,8,4.586666,2,0.332904,174,87,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,01/22/2025,07/09/2025,0,2,16.053332,7,1.165163,609,0,0,0,0,0,0,0,16.053332,16.053332,0,0,0,0,544.5,0,60.5,6,3.500000218023,3.5,3.499996996131,3.5,0,0,0,0,0,0,0,3.500000218023,3.500000218023,0,0,0,0,1,0,1,3
ON,CRAVE,3801 N PERRYVILLE RD,ROCKFORD,IL,61114,7792104676,,4732896,20251111,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",9.173332,4,0.665808,288,72,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,186,0,01/14/2026,06/03/2026,46.5,4,11.466665,5,0.83226,360,72,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,0,0,01/08/2025,07/09/2025,0,5,-2.293333,-1,-0.166452,-72,0,0,0,0,0,0,0,-2.293333,-2.293333,0,0,0,0,186,0,46.5,-1,-0.2,-0.2,-0.2,-0.2,0,0,0,0,0,0,0,-0.2,-0.2,0,0,0,0,1,0,1,-0.2
ON,CRAVE,3801 N PERRYVILLE RD,ROCKFORD,IL,61114,7792104676,,4732896,20251111,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,13.777778,2,1,420,210,1,1,1,1,1,1,13.777778,13.777778,1,0,0,0,0,0,02/26/2025,05/14/2025,0,2,-13.777778,-2,-1,-420,-210,-1,-1,-1,-1,-1,-1,-13.777778,-13.777778,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Easy Eddy 4/6/12oz Can,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",13,13,0.94355,468,36,1,1,1,1,1,1,13,13,1,0,0,0,325,0,01/07/2026,07/01/2026,25,9,7,7,0.508065,252,36,1,1,1,1,1,1,7,7,1,0,0,0,0,0,04/16/2025,07/09/2025,0,5,6,6,0.435485,216,0,0,0,0,0,0,0,6,6,0,0,0,0,325,0,25,4,0.857142857143,0.857142857143,0.857144263037,0.85714285714,0,0,0,0,0,0,0,0.857142857143,0.857142857143,0,0,0,0,1,0,1,0.8
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,1939 Amber 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",6.879999,3,0.499356,216,72,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,139.5,0,02/11/2026,07/14/2026,46.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,216,72,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,139.5,0,46.5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Color TV 1/6 Barrel,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,72,0,05/06/2026,05/06/2026,72,1,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,05/14/2025,05/14/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Moon Rabbit 1/6 Barrel,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,04/15/2026,04/15/2026,46.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,46.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Easy Going 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,04/29/2026,04/29/2026,46.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,46.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Neighborhood Beer 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,02/11/2026,02/11/2026,45,1,4.586666,2,0.332904,134,67,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,03/12/2025,05/07/2025,0,2,-2.293333,-1,-0.166452,-67,0,0,0,0,0,0,0,-2.293333,-2.293333,0,0,0,0,45,0,45,-1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,1,0,1,-0.5
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,72,72,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/08/2025,01/08/2025,0,1,-2.293333,-1,-0.166452,-72,-72,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Citrus Surfer Lime 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,72,72,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,05/14/2025,05/14/2025,0,1,-2.293333,-1,-0.166452,-72,-72,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Lupo 1/6 Barrel,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,72,72,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,06/18/2025,06/18/2025,0,1,-2.293333,-1,-0.166452,-72,-72,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,GREENFIRE MARKET RESTAURANT BAKERY,6795 E RIVERSIDE BLVD,ROCKFORD,IL,61114,8153163473,,3490765,20250813,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"RTE 36-STEVE V 036- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/08/2025,01/08/2025,0,1,-2.293333,-1,-0.166452,-87,-87,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Citrus Surfer POG 1/2 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",6.888889,1,0.5,170,170,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,107.5,0,04/01/2026,04/01/2026,107.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,170,170,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,107.5,0,107.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,142.25,0,05/06/2026,05/06/2026,142.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,142.25,0,142.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Sova 1/2 Barrel,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",6.888889,1,0.5,158,158,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,107.5,0,01/07/2026,01/07/2026,107.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,158,158,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,107.5,0,107.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,1939 Amber 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",2.293333,1,0.166452,72,72,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,04/01/2026,04/01/2026,46.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,72,72,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,46.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Easy Going 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,04/01/2026,04/01/2026,46.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,46.5,0,46.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Strawberry Jam 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,72,0,04/01/2026,04/01/2026,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,72,0,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Citrus Surfer 4/6/12oz Can,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,05/13/2026,05/13/2026,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,06/11/2025,06/11/2025,0,1,-2.293333,-1,-0.166452,-105,-105,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,144,72,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,01/15/2025,07/09/2025,0,2,-4.586666,-2,-0.332904,-144,-72,-1,-1,-1,-1,-1,-1,-4.586666,-4.586666,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,174,87,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,01/15/2025,07/09/2025,0,2,-4.586666,-2,-0.332904,-174,-87,-1,-1,-1,-1,-1,-1,-4.586666,-4.586666,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Citrus Surfer 1/2 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,170,170,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,04/09/2025,04/09/2025,0,1,-6.888889,-1,-0.5,-170,-170,-1,-1,-1,-1,-1,-1,-6.888889,-6.888889,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,AERO ALE HOUSE,6164 E RIVERSIDE BLVD,LOVES PARK,IL,61111,8156902344,,3722345,20260403,Citrus Surfer Lime 1/6 Barrel Keg,BAR/TAVERN,"RTE 20-JEREMY 020- Lamonica Beverages Inc., IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,72,72,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/09/2025,07/09/2025,0,1,-2.293333,-1,-0.166452,-72,-72,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,POST SPORTS BAR & GRILL,119 S BENTON ST,WINNEBAGO,IL,61088,8153353115,,4236278,0,1939 Amber 1/2 Barrel Keg,BAR/TAVERN,"RTE 26-AUSTIN 026- Lamonica Beverages Inc., IL",27.555556,4,2,680,170,1,1,1,1,1,1,27.555556,27.555556,1,0,0,0,430,0,04/03/2026,06/26/2026,107.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,27.555556,4,2,680,170,1,1,1,1,1,1,27.555556,27.555556,1,0,0,0,430,0,107.5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
