,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,1836 RENEGADE TAPROOM,103 S MAIN ST,FOND DU LAC,WI,54935,9209263002,,4894617,0,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,2.293333,1,0.166452,55,55,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,01/23/2026,01/23/2026,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,55,55,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,1836 RENEGADE TAPROOM,103 S MAIN ST,FOND DU LAC,WI,54935,9209263002,,4894617,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,03/21/2026,03/21/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,1836 RENEGADE TAPROOM,103 S MAIN ST,FOND DU LAC,WI,54935,9209263002,,4894617,0,Lupo 1/6 Barrel,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,05/29/2026,05/29/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,1836 RENEGADE TAPROOM,103 S MAIN ST,FOND DU LAC,WI,54935,9209263002,,4894617,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,05/29/2026,05/29/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,1836 RENEGADE TAPROOM,103 S MAIN ST,FOND DU LAC,WI,54935,9209263002,,4894617,0,Rainbow Connection 1/6 Barrel Keg,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,2.222222,1,0.16129,90,90,1,1,1,1,1,1,2.222222,2.222222,1,0,0,0,0,0,05/29/2026,05/29/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.222222,1,0.16129,90,90,1,1,1,1,1,1,2.222222,2.222222,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,WISCONSIN DISTRIBUTOR S #06660,900 PROGRESS WAY,SUN PRAIRIE,WI,53590,6088342337,"=""06660""",4001411,0,Citrus Surfer 4/6/12oz Can,RECREATION/ ENTERTAINMENT,TREVOR KLEINSTEIBER 0- Wisconsin Distributors - Su,5,5,0.362903,165,33,1,1,1,1,1,1,5,5,1,0,0,0,115,0,04/16/2026,04/16/2026,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362903,165,33,1,1,1,1,1,1,5,5,1,0,0,0,115,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,WISCONSIN DISTRIBUTOR S #06660,900 PROGRESS WAY,SUN PRAIRIE,WI,53590,6088342337,"=""06660""",4001411,0,Easy Eddy 4/6/12oz Can,RECREATION/ ENTERTAINMENT,TREVOR KLEINSTEIBER 0- Wisconsin Distributors - Su,5,5,0.362903,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,04/16/2026,04/16/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362903,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE OAKS GOLF COURSE,4740 PIERCEVILLE RD,COTTAGE GROVE,WI,53527,6088374774,,2711091,20260318,Neighborhood Beer 1/2 Barrel Keg,RECREATION/ ENTERTAINMENT,CLAYTON LAUTENSLAGER 19- Wisconsin Distributors -,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,04/24/2026,04/24/2026,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE OAKS GOLF COURSE,4740 PIERCEVILLE RD,COTTAGE GROVE,WI,53527,6088374774,,2711091,20260318,Neighborhood Beer 4/6/12oz Can,RECREATION/ ENTERTAINMENT,CLAYTON LAUTENSLAGER 19- Wisconsin Distributors -,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,05/01/2026,05/01/2026,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,0,0,21,0,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE OAKS GOLF COURSE,4740 PIERCEVILLE RD,COTTAGE GROVE,WI,53527,6088374774,,2711091,20260318,Citrus Surfer 4/6/12oz Can,RECREATION/ ENTERTAINMENT,CLAYTON LAUTENSLAGER 19- Wisconsin Distributors -,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,05/01/2026,05/01/2026,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,23,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE OAKS GOLF COURSE,4740 PIERCEVILLE RD,COTTAGE GROVE,WI,53527,6088374774,,2711091,20260318,Easy Eddy 2/12/12oz Can,RECREATION/ ENTERTAINMENT,CLAYTON LAUTENSLAGER 19- Wisconsin Distributors -,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,05/01/2026,05/01/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AFTERSHOCK CLASSIC ARCADE,1444 E WASHINGTON AVE,MADISON,WI,53703,6088196119,,4493602,20260624,Neighborhood Beer 1/2 Barrel Keg,RECREATION/ ENTERTAINMENT,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,05/26/2026,05/26/2026,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,AFTERSHOCK CLASSIC ARCADE,1444 E WASHINGTON AVE,MADISON,WI,53703,6088196119,,4493602,20260624,Rainbow Connection 6/4/12oz Can,RECREATION/ ENTERTAINMENT,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,3,3,0.217742,162,54,1,1,1,1,1,1,3,3,1,0,0,0,0,0,06/02/2026,06/30/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,162,54,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,FAT JOES,15 W DIVISION ST,FOND DU LAC,WI,54935,9209484469,,3365259,0,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,07/07/2026,07/07/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,FAT JOES,15 W DIVISION ST,FOND DU LAC,WI,54935,9209484469,,3365259,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,JOHN STOFFEL 41- Wisconsin Distributors - Appleton,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,01/13/2026,01/13/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PITCHERS PUB,323 W BELTLINE HWY,MADISON,WI,53713,6082719702,,2716317,0,Citrus Surfer 1/2 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,6.888889,1,0.5,160,160,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,112,0,04/13/2026,04/13/2026,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,160,160,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,112,0,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PITCHERS PUB,323 W BELTLINE HWY,MADISON,WI,53713,6082719702,,2716317,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,03/17/2026,03/30/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BIEROCK,2911 N SHERMAN AVE,MADISON,WI,53704,6083343471,,4138216,20260616,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,03/20/2026,03/20/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BIEROCK,2911 N SHERMAN AVE,MADISON,WI,53704,6083343471,,4138216,20260616,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,03/20/2026,03/20/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PRAIRIE DU CHIEN FIRE DEPT,720 E BLACKHAWK AVE,PRAIRIE DU CHIEN,WI,53821,6083264365,,3449658,0,Citrus Surfer 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,CRAIG WARDLE 1232- Wisconsin Distributors - Sun Pr,4.586667,2,0.332903,120,60,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,84,0,06/24/2026,06/24/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586667,2,0.332903,120,60,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,84,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PRAIRIE DU CHIEN FIRE DEPT,720 E BLACKHAWK AVE,PRAIRIE DU CHIEN,WI,53821,6083264365,,3449658,0,Easy Eddy 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,CRAIG WARDLE 1232- Wisconsin Distributors - Sun Pr,4.586667,2,0.332903,160,80,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,112,0,06/24/2026,06/24/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586667,2,0.332903,160,80,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,112,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE JOCKEY CLUB,24 E GRUENWALD AVE,OSHKOSH,WI,54901,9203854036,,2764341,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,DANIEL MODERSON 44- Wisconsin Distributors - Apple,9.173332,4,0.665808,240,60,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,168,0,03/25/2026,07/09/2026,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9.173332,4,0.665808,240,60,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,168,0,42,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE LANDMARK,100 MAIN ST,DEFOREST,WI,53532,6088469916,,2768386,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"DAN ALLEN 1- Wisconsin Distributors - Sun Prairie,",9.173332,4,0.665808,320,80,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,224,0,04/29/2026,07/08/2026,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9.173332,4,0.665808,320,80,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,224,0,56,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,DINOS,110 DIAGONAL ST,DODGEVILLE,WI,53533,6089359380,,2782185,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,KIERAN KINNEY 2- Wisconsin Distributors - Sun Prai,6.879999,3,0.499356,180,60,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,126,0,02/17/2026,03/31/2026,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,180,60,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,126,0,42,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,DINOS,110 DIAGONAL ST,DODGEVILLE,WI,53533,6089359380,,2782185,0,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,KIERAN KINNEY 2- Wisconsin Distributors - Sun Prai,2.293333,1,0.166452,55,55,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,03/24/2026,03/24/2026,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,55,55,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MUSEUM OF ROOT BEER,513 BROADWAY,WISCONSIN DELLS,WI,53965,6083938283,,4730054,0,Easy Eddy 1/6 Barrel Keg,CONCESSIONAIRE,MATT MARION 26- Wisconsin Distributors - Sun Prair,9.173332,4,0.665808,320,80,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,224,0,02/24/2026,06/16/2026,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9.173332,4,0.665808,320,80,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,224,0,56,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MIKES ITALIAN RESTAURANT,630 W PINE ST,BARABOO,WI,53913,6084482278,,4519923,20260601,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,JASON SYVERSON 27- Wisconsin Distributors - Sun Pr,9.173332,4,0.665808,240,60,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,168,0,03/13/2026,05/20/2026,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9.173332,4,0.665808,240,60,1,1,1,1,1,1,9.173332,9.173332,1,0,0,0,168,0,42,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE ROCK,101 MAPLE ST,BELOIT,WI,53511,6083637825,,2893716,20260625,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,RICHARD MITCHELL 29- Wisconsin Distributors - Sun,4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,03/27/2026,06/19/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE ROCK,101 MAPLE ST,BELOIT,WI,53511,6083637825,,2893716,20260625,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,RICHARD MITCHELL 29- Wisconsin Distributors - Sun,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,03/27/2026,03/27/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE ROCK,101 MAPLE ST,BELOIT,WI,53511,6083637825,,2893716,20260625,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,RICHARD MITCHELL 29- Wisconsin Distributors - Sun,2.293333,1,0.166452,55,55,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,03/27/2026,03/27/2026,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,55,55,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MARITIME OF APPLETON,336 W WISCONSIN AVE,APPLETON,WI,54911,9207331099,,3038259,20260227,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,LUKE MCMAHON 57- Wisconsin Distributors - Appleton,6.879999,3,0.499356,240,80,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,168,0,03/03/2026,04/14/2026,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,240,80,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,168,0,56,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MARITIME OF APPLETON,336 W WISCONSIN AVE,APPLETON,WI,54911,9207331099,,3038259,20260227,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,LUKE MCMAHON 57- Wisconsin Distributors - Appleton,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,05/19/2026,05/19/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PLAZA TAVERN & GRILL,319 N HENRY ST,MADISON,WI,53703,6082556592,,2708838,20260701,Citrus Surfer 1/2 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,6.888889,1,0.5,160,160,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,112,0,04/16/2026,04/16/2026,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,160,160,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,112,0,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PLAZA TAVERN & GRILL,319 N HENRY ST,MADISON,WI,53703,6082556592,,2708838,20260701,Royal Eddy 4/6/12oz Can,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,07/09/2026,07/09/2026,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,25,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,FORT MULLIGANS GRILL PUB,214 WEST BLACKHAWK AVE,PRAIRIE DU CHIEN,WI,53821,6083264680,,2896550,20260129,Easy Eddy 1/2 Barrel Keg,RESTAURANT,KATIE WOLF 9- Wisconsin Distributors - Sun Prairie,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,03/19/2026,03/19/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,TIP TOP TAP,601 NORTH ST,MADISON,WI,53704,6082492468,,2710516,20260708,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,01/30/2026,01/30/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MISSFITS TAVERN,317 N APPLETON ST,APPLETON,WI,54911,9205728060,,4114878,0,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,JORDAN DAHLKE 50- Wisconsin Distributors - Appleto,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,06/03/2026,06/03/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,OHIO TAVERN,224 OHIO AVE,MADISON,WI,53704,6082450007,,2710707,20260401,Neighborhood Beer 1/2 Barrel Keg,BAR/TAVERN,SAWYER BARRON 63- Wisconsin Distributors - Sun Pra,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,07/03/2026,07/03/2026,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BROCKS RIVER WALK TAVERN & GRILL,99 S MAIN ST,FORT ATKINSON,WI,53538,9202227426,,3772659,0,Neighborhood Beer 1/2 Barrel Keg,BAR/TAVERN,CLAYTON LAUTENSLAGER 19- Wisconsin Distributors -,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,06/17/2026,06/17/2026,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,135,135,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,95,0,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
