,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,CASEYS #3206,210 W REICHMUTH RD,VALLEY,NE,68064,4023595163,3206,3567577,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,01/13/2026,03/24/2026,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,24,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,RUSHS LIQUOR STORE,705 S LINCOLN ST,WEST POINT,NE,68788,4023722191,,2952789,0,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",11,11,0.798391,396,36,1,1,1,1,1,1,11,11,1,0,0,0,264,0,01/28/2026,07/08/2026,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11,11,0.798391,396,36,1,1,1,1,1,1,11,11,1,0,0,0,264,0,24,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,RUSHS LIQUOR STORE,705 S LINCOLN ST,WEST POINT,NE,68788,4023722191,,2952789,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",6,6,0.435485,234,39,1,1,1,1,1,1,6,6,1,0,0,0,0,0,01/28/2026,06/10/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6,6,0.435485,234,39,1,1,1,1,1,1,6,6,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,CASEYS #1737,401 W 23RD ST,FREMONT,NE,68025,4027271353,1737,2916549,20251110,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",8,8,0.580647,288,36,1,1,1,1,1,1,8,8,1,1,0,1,192,0,02/05/2026,07/09/2026,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,8,8,0.580647,288,36,1,1,1,1,1,1,8,8,1,0,1,0,192,1,24,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1737,401 W 23RD ST,FREMONT,NE,68025,4027271353,1737,2916549,20251110,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,1,0,1,0,0,02/05/2026,06/11/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,1,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1737,401 W 23RD ST,FREMONT,NE,68025,4027271353,1737,2916549,20251110,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,1,0,1,77.6,0,02/05/2026,06/11/2026,19.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,0,1,0,77.6,1,19.4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3344,2028 KELLIE DR,BLAIR,NE,68008,4025338300,3344,3686906,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"MATTHEW PRITCHARD 102- Eagle Distributing Inc., NE",10,10,0.72581,390,39,1,1,1,1,1,1,10,10,1,1,0,1,0,0,01/14/2026,07/08/2026,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,10,10,0.72581,390,39,1,1,1,1,1,1,10,10,1,0,1,0,0,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #3344,2028 KELLIE DR,BLAIR,NE,68008,4025338300,3344,3686906,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"MATTHEW PRITCHARD 102- Eagle Distributing Inc., NE",3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,1,0,1,77.6,0,01/14/2026,07/15/2026,19.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3.2,4,0.23226,116,29,1,1,1,1,1,1,3.2,3.2,1,0,1,0,77.6,1,19.4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3344,2028 KELLIE DR,BLAIR,NE,68008,4025338300,3344,3686906,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"MATTHEW PRITCHARD 102- Eagle Distributing Inc., NE",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,01/14/2026,01/14/2026,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1801,653 N BROWN AVE,MINDEN,NE,68959,3088321078,1801,2759997,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,8,10,0.58065,290,29,1,1,1,1,1,1,8,8,1,1,0,1,194,0,02/10/2026,06/30/2026,19.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,8,10,0.58065,290,29,1,1,1,1,1,1,8,8,1,0,1,0,194,1,19.4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1801,653 N BROWN AVE,MINDEN,NE,68959,3088321078,1801,2759997,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,1,0,1,0,0,02/03/2026,06/16/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,1,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1801,653 N BROWN AVE,MINDEN,NE,68959,3088321078,1801,2759997,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,TREVOR PENNOCK 504- Eagle Dist of Grand Island - N,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,02/03/2026,05/05/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1323,5212 3RD AVE,KEARNEY,NE,68845,3083813679,1323,3649478,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,9,9,0.653228,324,36,1,1,1,1,1,1,9,9,1,0,0,0,216,0,01/09/2026,06/19/2026,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,9,9,0.653228,324,36,1,1,1,1,1,1,9,9,1,0,0,0,216,0,24,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1323,5212 3RD AVE,KEARNEY,NE,68845,3083813679,1323,3649478,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,0,0,0,0,0,01/09/2026,07/17/2026,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,HY VEE FOOD STORE #1323,5212 3RD AVE,KEARNEY,NE,68845,3083813679,1323,3649478,0,Citrus Surfer 1/12/19.2oz Can,SUPERMARKET,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,0.8,1,0.058065,29,29,1,1,1,1,1,1,0.8,0.8,1,0,0,0,19.4,0,02/17/2026,02/17/2026,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,29,29,1,1,1,1,1,1,0.8,0.8,1,0,0,0,19.4,0,19.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1323,5212 3RD AVE,KEARNEY,NE,68845,3083813679,1323,3649478,0,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,0.8,1,0.058065,29,29,1,1,1,1,1,1,0.8,0.8,1,0,0,0,19.4,0,02/17/2026,02/17/2026,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,29,29,1,1,1,1,1,1,0.8,0.8,1,0,0,0,19.4,0,19.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #2752,1725 W 2ND ST,HASTINGS,NE,68901,4024615751,2752,3103102,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"RYAN EWOLDT 503- Eagle Dist of Grand Island - NE,",12,12,0.870972,468,39,1,1,1,1,1,1,12,12,1,1,0,1,0,0,02/12/2026,07/16/2026,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,12,12,0.870972,468,39,1,1,1,1,1,1,12,12,1,0,1,0,0,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #2752,1725 W 2ND ST,HASTINGS,NE,68901,4024615751,2752,3103102,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"RYAN EWOLDT 503- Eagle Dist of Grand Island - NE,",2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,1,0,1,58.2,0,02/12/2026,06/04/2026,19.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,0,1,0,58.2,1,19.4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,HY VEE FOOD STORE #1221,115 WILMAR AVE,GRAND ISLAND,NE,68803,3083813678,1221,2907924,20260318,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"BOBBY SINSEL 507- Eagle Dist of Grand Island - NE,",7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,0,0,0,168,0,02/18/2026,07/15/2026,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,0,0,0,168,0,24,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1221,115 WILMAR AVE,GRAND ISLAND,NE,68803,3083813678,1221,2907924,20260318,Easy Eddy 4/6/12oz Can,SUPERMARKET,"BOBBY SINSEL 507- Eagle Dist of Grand Island - NE,",5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,0,0,0,0,02/18/2026,07/01/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,195,39,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,HY VEE FOOD STORE #1221,115 WILMAR AVE,GRAND ISLAND,NE,68803,3083813678,1221,2907924,20260318,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"BOBBY SINSEL 507- Eagle Dist of Grand Island - NE,",2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,0,0,0,58.2,0,02/18/2026,07/01/2026,19.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.4,3,0.174195,87,29,1,1,1,1,1,1,2.4,2.4,1,0,0,0,58.2,0,19.4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #2038,2710 W 24TH ST,KEARNEY,NE,68845,3082349296,2038,2777765,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"PAYTON STONE 508- Eagle Dist of Grand Island - NE,",7.2,9,0.522585,261,29,1,1,1,1,1,1,7.2,7.2,1,1,0,1,174.6,0,01/14/2026,06/24/2026,19.4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,7.2,9,0.522585,261,29,1,1,1,1,1,1,7.2,7.2,1,0,1,0,174.6,1,19.4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2038,2710 W 24TH ST,KEARNEY,NE,68845,3082349296,2038,2777765,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"PAYTON STONE 508- Eagle Dist of Grand Island - NE,",4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,1,0,1,0,0,01/14/2026,07/08/2026,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,0,1,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #2038,2710 W 24TH ST,KEARNEY,NE,68845,3082349296,2038,2777765,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"PAYTON STONE 508- Eagle Dist of Grand Island - NE,",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,1,0,1,48,0,01/14/2026,06/03/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,1,0,48,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2038,2710 W 24TH ST,KEARNEY,NE,68845,3082349296,2038,2777765,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"PAYTON STONE 508- Eagle Dist of Grand Island - NE,",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,1,0,1,21.75,0,04/15/2026,04/15/2026,21.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,1,0,21.75,1,21.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #323,1531 N BELL ST,FREMONT,NE,68025,4027278622,323,70187,20260604,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",5,5,0.362905,165,33,1,1,1,1,1,1,5,5,1,1,0,1,108.75,0,03/19/2026,07/09/2026,21.75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362905,165,33,1,1,1,1,1,1,5,5,1,0,1,0,108.75,1,21.75,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #323,1531 N BELL ST,FREMONT,NE,68025,4027278622,323,70187,20260604,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",5,5,0.362904,180,36,1,1,1,1,1,1,5,5,1,1,0,1,120,0,01/19/2026,02/09/2026,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362904,180,36,1,1,1,1,1,1,5,5,1,0,1,0,120,1,24,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #323,1531 N BELL ST,FREMONT,NE,68025,4027278622,323,70187,20260604,Easy Eddy 4/6/12oz Can,SUPERMARKET,"BRENT WILBERDING 100- Eagle Distributing Inc., NE",4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,1,0,1,0,0,03/19/2026,07/20/2026,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,4,4,0.290324,156,39,1,1,1,1,1,1,4,4,1,0,1,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,LEWIS & CLARK MINI MART,89001 HIGHWAY 121,CROFTON,NE,68730,4023884181,,3574497,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"HOLDEN HEESACKER 303- Eagle Distributing Inc., NE",11,11,0.798389,429,39,1,1,1,1,1,1,11,11,1,0,0,0,0,0,01/19/2026,07/20/2026,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11,11,0.798389,429,39,1,1,1,1,1,1,11,11,1,0,0,0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,LEWIS & CLARK MINI MART,89001 HIGHWAY 121,CROFTON,NE,68730,4023884181,,3574497,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"HOLDEN HEESACKER 303- Eagle Distributing Inc., NE",3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,01/26/2026,06/15/2026,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,72,0,24,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1965,2671 33RD AVE,COLUMBUS,NE,68601,4025626267,1965,2916481,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"WERNER RANGEL 103- Eagle Distributing Inc., NE",7,7,0.508066,273,39,1,1,1,1,1,1,7,7,1,1,0,1,0,0,02/03/2026,05/19/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,7,7,0.508066,273,39,1,1,1,1,1,1,7,7,1,0,1,0,0,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,0,1
OFF,CASEYS #1965,2671 33RD AVE,COLUMBUS,NE,68601,4025626267,1965,2916481,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"WERNER RANGEL 103- Eagle Distributing Inc., NE",3,3,0.217743,99,33,1,1,1,1,1,1,3,3,1,1,0,1,65.25,0,04/07/2026,06/09/2026,21.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3,3,0.217743,99,33,1,1,1,1,1,1,3,3,1,0,1,0,65.25,1,21.75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #1965,2671 33RD AVE,COLUMBUS,NE,68601,4025626267,1965,2916481,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"WERNER RANGEL 103- Eagle Distributing Inc., NE",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,02/03/2026,02/10/2026,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,48,0,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #1965,2671 33RD AVE,COLUMBUS,NE,68601,4025626267,1965,2916481,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"WERNER RANGEL 103- Eagle Distributing Inc., NE",1.6,2,0.11613,58,29,1,1,1,1,1,1,1.6,1.6,1,1,0,1,38.8,0,02/03/2026,02/10/2026,19.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,58,29,1,1,1,1,1,1,1.6,1.6,1,0,1,0,38.8,1,19.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,HY VEE FOOD STORE #1078,3010 23RD ST,COLUMBUS,NE,68601,4025634524,1078,2862941,20260428,Easy Eddy 4/6/12oz Can,SUPERMARKET,"WERNER RANGEL 103- Eagle Distributing Inc., NE",7,7,0.508067,273,39,1,1,1,1,1,1,7,7,1,0,0,0,0,0,01/16/2026,07/01/2026,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508067,273,39,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,HY VEE FOOD STORE #1078,3010 23RD ST,COLUMBUS,NE,68601,4025634524,1078,2862941,20260428,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"WERNER RANGEL 103- Eagle Distributing Inc., NE",5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,120,0,02/11/2026,06/19/2026,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,120,0,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1078,3010 23RD ST,COLUMBUS,NE,68601,4025634524,1078,2862941,20260428,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"WERNER RANGEL 103- Eagle Distributing Inc., NE",1.6,2,0.11613,58,29,1,1,1,1,1,1,1.6,1.6,1,0,0,0,38.8,0,05/22/2026,07/17/2026,19.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,58,29,1,1,1,1,1,1,1.6,1.6,1,0,0,0,38.8,0,19.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,BILLS LIQUOR,2402 2ND AVE,KEARNEY,NE,68847,3082372774,,2777725,20260318,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,7,7,0.508066,273,39,1,1,1,1,1,1,7,7,1,0,0,0,0,0,01/26/2026,07/15/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508066,273,39,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,BILLS LIQUOR,2402 2ND AVE,KEARNEY,NE,68847,3082372774,,2777725,20260318,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,4,4,0.290323,144,36,1,1,1,1,1,1,4,4,1,0,0,0,96,0,01/26/2026,04/01/2026,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,144,36,1,1,1,1,1,1,4,4,1,0,0,0,96,0,24,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,BILLS LIQUOR,2402 2ND AVE,KEARNEY,NE,68847,3082372774,,2777725,20260318,Neighborhood Beer 4/6/12oz Can,LIQUOR/PACKAGE STORE,DENNIS DOHERTY 505- Eagle Dist of Grand Island - N,2,2,0.145161,66,33,1,1,1,1,1,1,2,2,1,0,0,0,43.5,0,01/26/2026,01/26/2026,21.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,66,33,1,1,1,1,1,1,2,2,1,0,0,0,43.5,0,21.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
