,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,BEER THIRTY,430 E 6TH ST,CARROLL,IA,51401,7127752337,,4545852,0,Citrus Surfer Variety Pack 2/12/12oz Can,LIQUOR/PACKAGE STORE,"BEN BEHRENS 01- Ike Auen Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362903,167.5,33.5,1,1,1,1,1,1,5,5,1,0,0,0,116.25,0,06/03/2025,07/08/2025,23.25,3,-5,-5,-0.362903,-167.5,-33.5,-1,-1,-1,-1,-1,-1,-5,-5,-1,0,0,0,-116.25,0,-23.25,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,BEER THIRTY,430 E 6TH ST,CARROLL,IA,51401,7127752337,,4545852,0,Arms Race Pale Ale 4/6/12oz Can,LIQUOR/PACKAGE STORE,"BEN BEHRENS 01- Ike Auen Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,50.5,0,01/03/2025,03/04/2025,25.25,2,-2,-2,-0.145162,-67,-33.5,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,-50.5,0,-25.25,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",22,22,1.596774,796,36.18181818182,1,1,1,1,1,1,22,22,1,1,0,1,555.5,0,01/06/2026,07/09/2026,25.25,14,7,7,0.508066,252,36,1,1,1,1,1,1,7,7,1,1,0,1,176.75,0,01/21/2025,05/16/2025,25.25,6,15,15,1.088708,544,0.18181818182,0,0,0,0,0,0,15,15,0,0,0,0,378.75,0,0,8,2.142857142857,2.142857142857,2.142847582794,2.15873015873,0.005050505051,0,0,0,0,0,0,2.142857142857,2.142857142857,0,0,0,0,2.14285714,0,0,1.333333
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",11,11,0.798391,401.5,36.5,1,1,1,1,1,1,11,11,1,1,0,1,277.75,0,01/27/2026,07/09/2026,25.25,11,8,8,0.580648,292,36.5,1,1,1,1,1,1,8,8,1,1,0,1,202,0,02/25/2025,07/15/2025,25.25,8,3,3,0.217743,109.5,0,0,0,0,0,0,0,3,3,0,0,0,0,75.75,0,0,3,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0.375,0,0,0.375
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Easy Going 4/6/12oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,1,0,1,126.25,0,03/03/2026,06/18/2026,25.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,0,1,0,126.25,1,25.25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,1,0,1,46.5,0,04/09/2026,06/16/2026,23.25,2,5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,1,0,1,116.25,0,03/20/2025,07/02/2025,23.25,5,-3,-3,-0.217743,-100.5,0,0,0,0,0,0,0,-3,-3,0,0,0,0,-69.75,0,0,-3,-0.6,-0.6,-0.6,-0.6,0,0,0,0,0,0,0,-0.6,-0.6,0,0,0,0,-0.6,0,0,-0.6
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,20.4,0,04/09/2026,04/09/2026,20.4,1,3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,1,0,1,0,0,04/11/2025,06/12/2025,0,3,-2,-2,-0.145162,-60,0,0,0,0,0,0,0,-2,-2,0,0,0,0,20.4,0,20.4,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,1,0,1,-0.666667
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,02/26/2026,02/26/2026,0,1,4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,93,0,04/11/2025,07/02/2025,23.25,4,-4,-4,-0.290324,-146,-36.5,0,0,0,0,0,0,-4,-4,0,0,0,0,-93,0,-23.25,-3,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,-0.75
OFF,FAREWAY #409,709 MONTEREY DR,CARROLL,IA,51401,7127922517,409,2760735,0,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"BEN BEHRENS 01- Ike Auen Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,0,0,0,36.58,0,03/18/2025,05/27/2025,18.29,2,-1.6,-2,-0.11613,-63.12,-31.56,-1,-1,-1,-1,-1,-1,-1.6,-1.6,-1,0,0,0,-36.58,0,-18.29,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #222,339 E HIGH STREET,ROCKWELL CITY,IA,50579,7122978240,222,4502044,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"KEVIN SLOTH 33- Ike Auen Dist, IA",20,20,1.451614,710.75,35.5375,1,1,1,1,1,1,20,20,1,1,0,1,505,0,01/20/2026,07/13/2026,25.25,10,14,14,1.016128,493.5,35.25,1,1,1,1,1,1,14,14,1,1,0,1,353.5,0,03/17/2025,07/15/2025,25.25,8,6,6,0.435486,217.25,0.2875,0,0,0,0,0,0,6,6,0,0,0,0,151.5,0,0,2,0.428571428571,0.428571428571,0.428573959186,0.44022289767,0.008156028369,0,0,0,0,0,0,0.428571428571,0.428571428571,0,0,0,0,0.42857143,0,0,0.25
OFF,FAREWAY #222,339 E HIGH STREET,ROCKWELL CITY,IA,50579,7122978240,222,4502044,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"KEVIN SLOTH 33- Ike Auen Dist, IA",10,10,0.725809,365,36.5,1,1,1,1,1,1,10,10,1,1,0,1,252.5,0,01/13/2026,06/29/2026,25.25,8,17,17,1.233872,620.5,36.5,1,1,1,1,1,1,17,17,1,1,0,1,429.25,0,01/07/2025,07/08/2025,25.25,12,-7,-7,-0.508063,-255.5,0,0,0,0,0,0,0,-7,-7,0,0,0,0,-176.75,0,0,-4,-0.411764705882,-0.411764705882,-0.411763132643,-0.41176470588,0,0,0,0,0,0,0,-0.411764705882,-0.411764705882,0,0,0,0,-0.41176471,0,0,-0.333333
OFF,HY VEE WINE & SPIRITS #1124,1620 4TH AVE S,DENISON,IA,51442,7122634060,1124,2740760,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHRIS HOLST 32- Ike Auen Dist, IA",13,13,0.94355,474.5,36.5,1,1,1,1,1,1,13,13,1,0,0,0,328.25,0,01/07/2026,07/08/2026,25.25,10,9,9,0.653229,328.5,36.5,1,1,1,1,1,1,9,9,1,0,0,0,227.25,0,02/07/2025,07/01/2025,25.25,9,4,4,0.290321,146,0,0,0,0,0,0,0,4,4,0,0,0,0,101,0,0,1,0.444444444444,0.444444444444,0.444439851874,0.44444444444,0,0,0,0,0,0,0,0.444444444444,0.444444444444,0,0,0,0,0.44444444,0,0,0.111111
OFF,HY VEE WINE & SPIRITS #1124,1620 4TH AVE S,DENISON,IA,51442,7122634060,1124,2740760,0,Eddy Variety Pack 2/12/12oz Can,LIQUOR/PACKAGE STORE,"CHRIS HOLST 32- Ike Auen Dist, IA",4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,101,0,01/28/2026,06/19/2026,25.25,4,6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,0,0,0,151.5,0,01/29/2025,06/13/2025,25.25,6,-2,-2,-0.145162,-73,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-50.5,0,0,-2,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,-0.33333333,0,0,-0.333333
OFF,HY VEE WINE & SPIRITS #1124,1620 4TH AVE S,DENISON,IA,51442,7122634060,1124,2740760,0,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHRIS HOLST 32- Ike Auen Dist, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,01/07/2026,01/23/2026,23.25,2,8,8,0.580648,268,33.5,1,1,1,1,1,1,8,8,1,0,0,0,186,0,01/08/2025,07/03/2025,23.25,8,-6,-6,-0.435486,-201,0,0,0,0,0,0,0,-6,-6,0,0,0,0,-139.5,0,0,-6,-0.75,-0.75,-0.75,-0.75,0,0,0,0,0,0,0,-0.75,-0.75,0,0,0,0,-0.75,0,0,-0.75
OFF,WALMART SUPERCENTER #1787,2014 KITTY HAWK AVE,CARROLL,IA,51401,7127922280,1787,2911654,0,Eddy Variety Pack 2/12/12oz Can,MASS MERCH/SUPERCENTER,"BEN BEHRENS 01- Ike Auen Dist, IA",7,7,0.508067,255.5,36.5,1,1,1,1,1,1,7,7,1,1,0,1,176.75,0,02/17/2026,07/16/2026,25.25,7,7,7,0.508067,255.5,36.5,1,1,1,1,1,1,7,7,1,1,0,1,176.75,0,04/22/2025,07/10/2025,25.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,WALMART SUPERCENTER #1787,2014 KITTY HAWK AVE,CARROLL,IA,51401,7127922280,1787,2911654,0,Easy Eddy 2/12/12oz Can,MASS MERCH/SUPERCENTER,"BEN BEHRENS 01- Ike Auen Dist, IA",6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,0,0,0,151.5,0,01/13/2026,03/17/2026,25.25,6,11,11,0.798389,394.5,35.86363636364,1,1,1,1,1,1,11,11,1,0,0,0,277.75,0,01/24/2025,06/30/2025,25.25,8,-5,-5,-0.362903,-175.5,0.63636363636,0,0,0,0,0,0,-5,-5,0,0,0,0,-126.25,0,0,-2,-0.454545454545,-0.454545454545,-0.454544088158,-0.44486692015,0.017743979721,0,0,0,0,0,0,-0.454545454545,-0.454545454545,0,0,0,0,-0.45454545,0,0,-0.25
OFF,WALMART SUPERCENTER #1787,2014 KITTY HAWK AVE,CARROLL,IA,51401,7127922280,1787,2911654,0,Easy Eddy 4/6/12oz Can,MASS MERCH/SUPERCENTER,"BEN BEHRENS 01- Ike Auen Dist, IA",3,3,0.217743,109.5,36.5,1,1,1,1,1,1,3,3,1,0,0,0,75.75,0,01/27/2026,03/12/2026,25.25,3,5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,0,0,0,126.25,0,02/18/2025,07/10/2025,25.25,5,-2,-2,-0.145162,-73,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-50.5,0,0,-2,-0.4,-0.4,-0.4,-0.4,0,0,0,0,0,0,0,-0.4,-0.4,0,0,0,0,-0.4,0,0,-0.4
OFF,BEER THIRTY,923 4TH AVE S,DENISON,IA,51442,7122678163,,4250281,0,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHRIS HOLST 32- Ike Auen Dist, IA",11,11,0.798391,401.5,36.5,1,1,1,1,1,1,11,11,1,0,0,0,277.75,0,01/07/2026,06/24/2026,25.25,11,9,9,0.653228,328.5,36.5,1,1,1,1,1,1,9,9,1,0,0,0,227.25,0,01/08/2025,07/01/2025,25.25,8,2,2,0.145163,73,0,0,0,0,0,0,0,2,2,0,0,0,0,50.5,0,0,3,0.222222222222,0.222222222222,0.222224093272,0.22222222222,0,0,0,0,0,0,0,0.222222222222,0.222222222222,0,0,0,0,0.22222222,0,0,0.375
OFF,BEER THIRTY,923 4TH AVE S,DENISON,IA,51442,7122678163,,4250281,0,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CHRIS HOLST 32- Ike Auen Dist, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,01/07/2026,02/11/2026,23.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,23.25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,BEER THIRTY,923 4TH AVE S,DENISON,IA,51442,7122678163,,4250281,0,Tigerhawk 2/12/12oz Can,LIQUOR/PACKAGE STORE,"CHRIS HOLST 32- Ike Auen Dist, IA",2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,0,0,0,40.8,0,06/19/2026,06/24/2026,20.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,0,0,0,40.8,0,20.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,SPARKYS #901,1515 PLAZA DR,CARROLL,IA,51401,7127927030,901,3776351,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"KEVIN SLOTH 33- Ike Auen Dist, IA",14,14,1.016134,511,36.5,1,1,1,1,1,1,14,14,1,0,0,0,353.5,0,01/28/2026,07/09/2026,25.25,14,7,7,0.508067,255.5,36.5,1,1,1,1,1,1,7,7,1,0,0,0,176.75,0,01/16/2025,07/02/2025,25.25,7,7,7,0.508067,255.5,0,0,0,0,0,0,0,7,7,0,0,0,0,176.75,0,0,7,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
OFF,CASEYS #3082,510 E HWY 30,CARROLL,IA,51401,7127924748,3082,2884759,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",8,8,0.580647,292,36.5,1,1,1,1,1,1,8,8,1,1,0,1,202,0,01/27/2026,07/14/2026,25.25,7,7,7,0.508067,255.5,36.5,1,1,1,1,1,1,7,7,1,1,0,1,176.75,0,01/07/2025,06/10/2025,25.25,7,1,1,0.07258,36.5,0,0,0,0,0,0,0,1,1,0,0,0,0,25.25,0,0,0,0.142857142857,0.142857142857,0.142855174613,0.14285714286,0,0,0,0,0,0,0,0.142857142857,0.142857142857,0,0,0,0,0.14285714,0,0,0
OFF,CASEYS #3082,510 E HWY 30,CARROLL,IA,51401,7127924748,3082,2884759,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,1,0,1,36.58,0,03/17/2026,05/12/2026,18.29,2,3.2,4,0.23226,126.24,31.56,1,1,1,1,1,1,3.2,3.2,1,1,0,1,73.16,0,01/14/2025,05/20/2025,18.29,4,-1.6,-2,-0.11613,-63.12,0,0,0,0,0,0,0,-1.6,-1.6,0,0,0,0,-36.58,0,0,-2,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,CASEYS #3082,510 E HWY 30,CARROLL,IA,51401,7127924748,3082,2884759,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,1,0,1,23.25,0,06/02/2026,06/02/2026,23.25,1,2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,1,0,1,46.5,0,01/07/2025,07/15/2025,23.25,2,-1,-1,-0.072581,-33.5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-23.25,0,0,-1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,CASEYS #3082,510 E HWY 30,CARROLL,IA,51401,7127924748,3082,2884759,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,20.4,0,05/26/2026,05/26/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,1,0,20.4,1,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3082,510 E HWY 30,CARROLL,IA,51401,7127924748,3082,2884759,0,Royal Eddy 1/12/19.2oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,1,0,1,18.29,0,04/21/2026,04/21/2026,18.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,1,0,18.29,1,18.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,1,0,1,126.25,0,01/15/2026,07/16/2026,25.25,5,5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,1,0,1,126.25,0,01/02/2025,07/02/2025,25.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,1,0,1,36.58,0,03/19/2026,06/25/2026,18.29,2,1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,1,0,1,36.58,0,03/27/2025,07/17/2025,18.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Easy Eddy 2/12/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.25,0,01/08/2026,01/08/2026,25.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.25,0,25.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Royal Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,39.5,39.5,1,1,1,1,1,1,1,1,1,1,0,1,25.25,0,01/08/2026,01/08/2026,25.25,1,2,2,0.145162,79,39.5,1,1,1,1,1,1,2,2,1,1,0,1,50.5,0,07/02/2025,07/10/2025,25.25,2,-1,-1,-0.072581,-39.5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-25.25,0,0,-1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,20.4,0,07/02/2026,07/02/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,1,0,20.4,1,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Zero Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,1,0,1,25.25,0,07/02/2026,07/02/2026,25.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,1,0,25.25,1,25.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,1,0,1,23.25,0,01/15/2026,01/15/2026,23.25,1,5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,1,0,1,116.25,0,01/02/2025,06/19/2025,23.25,5,-4,-4,-0.290324,-134,0,0,0,0,0,0,0,-4,-4,0,0,0,0,-93,0,0,-4,-0.8,-0.8,-0.8,-0.8,0,0,0,0,0,0,0,-0.8,-0.8,0,0,0,0,-0.8,0,0,-0.8
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Royal Eddy 1/12/19.2oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,1,0,1,18.29,0,04/02/2026,04/02/2026,18.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,1,0,18.29,1,18.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #3904,351 6TH ST,MANNING,IA,51455,7126533818,3904,4412047,0,Citrus Surfer 1/12/19.2oz Can,CONVENIENCE/ GAS,"ERIC THIELEN 38- Ike Auen Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,0,0,0,36.58,0,05/22/2025,07/02/2025,18.29,2,-1.6,-2,-0.11613,-63.12,-31.56,-1,-1,-1,-1,-1,-1,-1.6,-1.6,-1,0,0,0,-36.58,0,-18.29,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,CASEYS #3079,2245 KARR AVE,EARLY,IA,50535,7122735220,3079,3494484,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"KEVIN SLOTH 33- Ike Auen Dist, IA",6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,1,0,1,151.5,0,01/28/2026,07/08/2026,25.25,6,6,6,0.435484,219,36.5,1,1,1,1,1,1,6,6,1,1,0,1,151.5,0,02/05/2025,07/16/2025,25.25,4,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.592591E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
OFF,CASEYS #3079,2245 KARR AVE,EARLY,IA,50535,7122735220,3079,3494484,0,Royal Eddy 1/12/19.2oz Can,CONVENIENCE/ GAS,"KEVIN SLOTH 33- Ike Auen Dist, IA",1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,1,0,1,36.58,0,04/22/2026,07/01/2026,18.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,0,1,0,36.58,1,18.29,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
