,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",14,14,1.016133,511,36.5,1,1,1,1,1,1,14,14,1,0,0,0,354.9,0,01/06/2026,07/17/2026,25.35,13,19,19,1.379035,693.5,36.5,1,1,1,1,1,1,19,19,1,0,0,0,481.65,0,01/10/2025,07/03/2025,25.35,13,-5,-5,-0.362902,-182.5,0,0,0,0,0,0,0,-5,-5,0,0,0,0,-126.75,0,0,0,-0.263157894737,-0.263157894737,-0.263156482613,-0.26315789474,0,0,0,0,0,0,0,-0.263157894737,-0.263157894737,0,0,0,0,-0.26315789,0,0,0
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Easy Eddy 2/12/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",14,14,1.016131,511,36.5,1,1,1,1,1,1,14,14,1,0,0,0,354.9,0,01/06/2026,06/19/2026,25.35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,14,14,1.016131,511,36.5,1,1,1,1,1,1,14,14,1,0,0,0,354.9,0,25.35,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Easy Eddy 6/4/16oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",6.666667,5,0.483871,223.75,44.75,1,1,1,1,1,1,6.666667,6.666667,1,0,0,0,0,0,07/03/2026,07/03/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.666667,5,0.483871,223.75,44.75,1,1,1,1,1,1,6.666667,6.666667,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Arms Race Pale Ale 4/6/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",6,6,0.435486,201,33.5,1,1,1,1,1,1,6,6,1,0,0,0,152.1,0,01/02/2026,05/29/2026,25.35,6,5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,0,0,0,126.75,0,01/17/2025,04/08/2025,25.35,5,1,1,0.072581,33.5,0,0,0,0,0,0,0,1,1,0,0,0,0,25.35,0,0,1,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0.2
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,0,0,0,115.75,0,04/14/2026,07/03/2026,23.15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,0,0,0,115.75,0,23.15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Tigerhawk 2/12/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",4,4,0.290322,121.2,30.3,1,1,1,1,1,1,4,4,1,0,0,0,81.6,0,06/16/2026,07/03/2026,20.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290322,121.2,30.3,1,1,1,1,1,1,4,4,1,0,0,0,81.6,0,20.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Wild Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,01/27/2026,01/27/2026,25.35,1,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,07/03/2025,07/03/2025,25.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,Royal Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,79,39.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,07/03/2025,07/15/2025,25.35,2,-2,-2,-0.145162,-79,-39.5,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,-50.7,0,-25.35,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,LAKE LIQUORS,910 N 8TH ST W,CLEAR LAKE,IA,50428,6413574430,,2873893,20240516,West Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"GREG TILL 02- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,73,36.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,02/04/2025,03/11/2025,25.35,2,-2,-2,-0.145162,-73,-36.5,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,-50.7,0,-25.35,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,SUPERTARGET #804,3450 4TH ST SW,MASON CITY,IA,50401,6414238335,804,2739768,0,Easy Eddy 4/6/12oz Can,MASS MERCH/SUPERCENTER,"LEE DODGE 01- Kabrick Dist, IA",15,15,1.088713,547.5,36.5,1,1,1,1,1,1,15,15,1,1,0,1,380.25,0,01/02/2026,07/10/2026,25.35,13,8,8,0.580648,292,36.5,1,1,1,1,1,1,8,8,1,1,0,1,202.8,0,01/08/2025,07/09/2025,25.35,8,7,7,0.508065,255.5,0,0,0,0,0,0,0,7,7,0,0,0,0,177.45,0,0,5,0.875,0.875,0.874996555572,0.875,0,0,0,0,0,0,0,0.875,0.875,0,0,0,0,0.875,0,0,0.625
OFF,SUPERTARGET #804,3450 4TH ST SW,MASON CITY,IA,50401,6414238335,804,2739768,0,Easy Eddy 2/12/12oz Can,MASS MERCH/SUPERCENTER,"LEE DODGE 01- Kabrick Dist, IA",14,14,1.016129,511,36.5,1,1,1,1,1,1,14,14,1,1,0,1,354.9,0,01/28/2026,07/15/2026,25.35,9,7,7,0.508066,255.5,36.5,1,1,1,1,1,1,7,7,1,1,0,1,177.45,0,02/19/2025,06/04/2025,25.35,6,7,7,0.508063,255.5,0,0,0,0,0,0,0,7,7,0,0,0,0,177.45,0,0,3,1,1,0.999994095255,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5
OFF,SUPERTARGET #804,3450 4TH ST SW,MASON CITY,IA,50401,6414238335,804,2739768,0,Citrus Surfer 2/12/12oz Can,MASS MERCH/SUPERCENTER,"LEE DODGE 01- Kabrick Dist, IA",11,11,0.798388,368.5,33.5,1,1,1,1,1,1,11,11,1,1,0,1,254.65,0,01/07/2026,07/10/2026,23.15,8,8,8,0.580648,268,33.5,1,1,1,1,1,1,8,8,1,1,0,1,185.2,0,02/26/2025,07/16/2025,23.15,8,3,3,0.21774,100.5,0,0,0,0,0,0,0,3,3,0,0,0,0,69.45,0,0,0,0.375,0.375,0.374994833359,0.375,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0.375,0,0,0
OFF,SUPERTARGET #804,3450 4TH ST SW,MASON CITY,IA,50401,6414238335,804,2739768,0,Eddy Variety Pack 2/12/12oz Can,MASS MERCH/SUPERCENTER,"LEE DODGE 01- Kabrick Dist, IA",10,10,0.725807,365,36.5,1,1,1,1,1,1,10,10,1,1,0,1,253.5,0,01/28/2026,07/15/2026,25.35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,10,10,0.725807,365,36.5,1,1,1,1,1,1,10,10,1,0,1,0,253.5,1,25.35,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,SUPERTARGET #804,3450 4TH ST SW,MASON CITY,IA,50401,6414238335,804,2739768,0,Eddy Variety Pack 2/12/12oz Can,MASS MERCH/SUPERCENTER,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11,11,0.79839,401.5,36.5,1,1,1,1,1,1,11,11,1,0,0,0,278.85,0,01/08/2025,07/18/2025,25.35,10,-11,-11,-0.79839,-401.5,-36.5,-1,-1,-1,-1,-1,-1,-11,-11,-1,0,0,0,-278.85,0,-25.35,-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,SUPERTARGET #804,3450 4TH ST SW,MASON CITY,IA,50401,6414238335,804,2739768,0,Citrus Surfer 4/6/12oz Can,MASS MERCH/SUPERCENTER,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,23.15,0,01/22/2025,01/22/2025,23.15,1,-1,-1,-0.072581,-33.5,-33.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-23.15,0,-23.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Easy Eddy 2/12/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",9,9,0.653228,328.5,36.5,1,1,1,1,1,1,9,9,1,0,0,0,228.15,0,01/07/2026,06/12/2026,25.35,8,8,8,0.580648,292,36.5,1,1,1,1,1,1,8,8,1,0,0,0,202.8,0,02/12/2025,07/09/2025,25.35,8,1,1,0.07258,36.5,0,0,0,0,0,0,0,1,1,0,0,0,0,25.35,0,0,0,0.125,0.125,0.124998277786,0.125,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0.125,0,0,0
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Easy Eddy 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",8,8,0.580648,292,36.5,1,1,1,1,1,1,8,8,1,0,0,0,202.8,0,01/30/2026,07/15/2026,25.35,8,9,9,0.653229,328.5,36.5,1,1,1,1,1,1,9,9,1,0,0,0,228.15,0,01/31/2025,07/01/2025,25.35,9,-1,-1,-0.072581,-36.5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-25.35,0,0,-1,-0.111111111111,-0.111111111111,-0.111111111111,-0.11111111111,0,0,0,0,0,0,0,-0.111111111111,-0.111111111111,0,0,0,0,-0.11111111,0,0,-0.111111
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Eddy Variety Pack 2/12/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,0,0,0,152.1,0,01/28/2026,07/03/2026,25.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,0,0,0,152.1,0,25.35,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Citrus Surfer Lime 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",3,3,0.217743,100.5,33.5,1,1,1,1,1,1,3,3,1,0,0,0,69.45,0,02/04/2026,05/06/2026,23.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,100.5,33.5,1,1,1,1,1,1,3,3,1,0,0,0,69.45,0,23.15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Neighborhood Beer 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",3,3,0.217743,88.5,29.5,1,1,1,1,1,1,3,3,1,0,0,0,61.2,0,02/06/2026,06/17/2026,20.4,3,2,2,0.145162,59,29.5,1,1,1,1,1,1,2,2,1,0,0,0,0,0,06/18/2025,07/01/2025,0,2,1,1,0.072581,29.5,0,0,0,0,0,0,0,1,1,0,0,0,0,61.2,0,20.4,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,1,0.5
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Easy Eddy 6/4/16oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",2.666666,2,0.193548,89.5,44.75,1,1,1,1,1,1,2.666666,2.666666,1,0,0,0,0,0,01/14/2026,03/13/2026,0,2,10.666664,8,0.774192,358,44.75,1,1,1,1,1,1,10.666664,10.666664,1,0,0,0,0,0,01/15/2025,06/20/2025,0,8,-7.999998,-6,-0.580644,-268.5,0,0,0,0,0,0,0,-7.999998,-7.999998,0,0,0,0,0,0,0,-6,-0.75,-0.75,-0.75,-0.75,0,0,0,0,0,0,0,-0.75,-0.75,0,0,0,0,0,0,0,-0.75
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Easy Eddy 1/6 Barrel Keg,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",2.293333,1,0.166452,82,82,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,58.5,0,05/29/2026,05/29/2026,58.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,82,82,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,58.5,0,58.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Royal Eddy 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",2,2,0.145162,79,39.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,02/06/2026,06/10/2026,25.35,2,2,2,0.145162,79,39.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,03/05/2025,04/16/2025,25.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Tigerhawk 2/12/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",2,2,0.145161,60,30,1,1,1,1,1,1,2,2,1,0,0,0,40.8,0,07/15/2026,07/15/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,60,30,1,1,1,1,1,1,2,2,1,0,0,0,40.8,0,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Citrus Surfer 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.3,0,04/23/2026,05/08/2026,23.15,2,4,4,0.290324,134,33.5,1,1,1,1,1,1,4,4,1,0,0,0,92.6,0,01/29/2025,06/18/2025,23.15,4,-2,-2,-0.145162,-67,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-46.3,0,0,-2,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Wild Eddy 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",2,2,0.145162,73,36.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,02/18/2026,05/08/2026,25.35,2,3,3,0.217743,109.5,36.5,1,1,1,1,1,1,3,3,1,0,0,0,76.05,0,04/18/2025,05/21/2025,25.35,3,-1,-1,-0.072581,-36.5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-25.35,0,0,-1,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,-0.33333333,0,0,-0.333333
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Tigerhawk 4/6/16oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",1.333333,1,0.096774,31.3,31.3,1,1,1,1,1,1,1.333333,1.333333,1,0,0,0,20.4,0,06/24/2026,06/24/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1.333333,1,0.096774,31.3,31.3,1,1,1,1,1,1,1.333333,1.333333,1,0,0,0,20.4,0,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Arms Race Pale Ale 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,01/07/2026,01/07/2026,25.35,1,1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,06/11/2025,06/11/2025,25.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Double Blackberry 6/4/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,37.15,0,06/17/2026,06/17/2026,37.15,1,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,37.15,0,05/23/2025,05/23/2025,37.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,1939 Amber 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,23.15,0,01/02/2026,01/02/2026,23.15,1,4,4,0.290324,134,33.5,1,1,1,1,1,1,4,4,1,0,0,0,92.6,0,02/12/2025,05/14/2025,23.15,4,-3,-3,-0.217743,-100.5,0,0,0,0,0,0,0,-3,-3,0,0,0,0,-69.45,0,0,-3,-0.75,-0.75,-0.75,-0.75,0,0,0,0,0,0,0,-0.75,-0.75,0,0,0,0,-0.75,0,0,-0.75
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Zero Eddy 4/6/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,05/20/2026,05/20/2026,25.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,25.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Easy Eddy 1/12/19.2 oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.25,0,01/07/2026,01/07/2026,18.25,1,4.8,6,0.34839,189.36,31.56,1,1,1,1,1,1,4.8,4.8,1,0,0,0,109.5,0,01/15/2025,06/18/2025,18.25,6,-4,-5,-0.290325,-157.8,0,0,0,0,0,0,0,-4,-4,0,0,0,0,-91.25,0,0,-5,-0.833333333333,-0.833333333333,-0.833333333333,-0.83333333333,0,0,0,0,0,0,0,-0.833333333333,-0.833333333333,0,0,0,0,-0.83333333,0,0,-0.833333
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Eddy Variety Pack 2/12/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,101.4,0,01/08/2025,07/16/2025,25.35,4,-4,-4,-0.290324,-146,-36.5,-1,-1,-1,-1,-1,-1,-4,-4,-1,0,0,0,-101.4,0,-25.35,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Citrus Surfer 1/12/19.2oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.4,3,0.174195,94.68,31.56,1,1,1,1,1,1,2.4,2.4,1,0,0,0,54.75,0,01/22/2025,06/18/2025,18.25,3,-2.4,-3,-0.174195,-94.68,-31.56,-1,-1,-1,-1,-1,-1,-2.4,-2.4,-1,0,0,0,-54.75,0,-18.25,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE DRUGSTORE #7056,875 4TH ST SW,MASON CITY,IA,50401,6414244181,7056,2911248,20260527,Citrus Surfer 2/12/12oz Can,DRUG STORE,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,23.15,0,06/04/2025,06/04/2025,23.15,1,-1,-1,-0.072581,-33.5,-33.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-23.15,0,-23.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,CASEYS #2513,100 AMHERST BLVD,NASHUA,IA,50658,6414354379,2513,2873780,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"GREG TILL 02- Kabrick Dist, IA",12,12,0.870971,438,36.5,1,1,1,1,1,1,12,12,1,1,0,1,304.2,0,01/08/2026,06/18/2026,25.35,11,6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,1,0,1,152.1,0,01/16/2025,07/02/2025,25.35,6,6,6,0.435485,219,0,0,0,0,0,0,0,6,6,0,0,0,0,152.1,0,0,5,1,1,0.999997703715,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.833333
OFF,CASEYS #2513,100 AMHERST BLVD,NASHUA,IA,50658,6414354379,2513,2873780,0,Tigerhawk 2/12/12oz Can,CONVENIENCE/ GAS,"GREG TILL 02- Kabrick Dist, IA",10,10,0.725806,282.5,28.25,1,1,1,1,1,1,10,10,1,1,0,1,204,0,06/25/2026,06/25/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,10,10,0.725806,282.5,28.25,1,1,1,1,1,1,10,10,1,0,1,0,204,1,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
