,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,LAKE TOM TAP HOUSE BAR AND GRILL,7233 BRADLEY ST,LAKE TOMAHAWK,WI,54539,7152772345,,4527652,0,Citrus Surfer 1/2 Barrel Keg,RESTAURANT,"SALES REP 240 240- Dean Distributing Inc., WI",6.888889,1,0.5,160,160,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,112,0,05/15/2026,05/15/2026,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,160,160,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,112,0,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,IRON NUGGET,404 SILVER ST,HURLEY,WI,54534,7155619800,,3039263,0,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"SALES REP 251 251- Dean Distributing Inc., WI",6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,01/27/2026,01/27/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,REMIS REEL EM INN,205 S WARRINGTON AVE,CECIL,WI,54111,7157457112,,4367917,20260107,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,"SALES REP 59 59- Dean Distributing Inc., WI",6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,01/07/2026,01/07/2026,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,190,190,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,133,0,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE BIG DIPPER,N14492 SHADY KNOLL RD,PARK FALLS,WI,54552,7157624520,,4527672,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 252 252- Dean Distributing Inc., WI",6.88,3,0.499355,135,45,1,1,1,1,1,1,6.88,6.88,1,0,0,0,126,0,01/30/2026,02/13/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.88,3,0.499355,135,45,1,1,1,1,1,1,6.88,6.88,1,0,0,0,126,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE KICKBACK,N7235 SHADY LANE DR,PORTERFIELD,WI,54159,7157322202,,4572790,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 46 46- Dean Distributing Inc., WI",6.88,3,0.499355,220,73.33333333333,1,1,1,1,1,1,6.88,6.88,1,0,0,0,168,0,05/22/2026,06/05/2026,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.88,3,0.499355,220,73.33333333333,1,1,1,1,1,1,6.88,6.88,1,0,0,0,168,0,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CORNER GRILL,W2930 COUNTY ROAD G,MARINETTE,WI,54143,7157324745,,3489695,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 46 46- Dean Distributing Inc., WI",6.879999,3,0.499356,240,80,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,168,0,01/09/2026,07/10/2026,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,240,80,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,168,0,56,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE GRATE TAVERN,W1911 FLAME RD,MARINETTE,WI,54143,7159235725,,4951774,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 46 46- Dean Distributing Inc., WI",4.586666,2,0.332904,150,75,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,04/17/2026,05/15/2026,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,150,75,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE GRATE TAVERN,W1911 FLAME RD,MARINETTE,WI,54143,7159235725,,4951774,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 46 46- Dean Distributing Inc., WI",2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,06/19/2026,06/19/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,DUCK CREEK PUB,754 RIVERVIEW DR,GREEN BAY,WI,54303,9204340701,,3711890,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 43 43- Dean Distributing Inc., WI",6.879999,3,0.499356,180,60,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,126,0,01/14/2026,03/25/2026,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,180,60,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,126,0,42,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,DOCKERS,N7900 NOQUEBAY RD,CRIVITZ,WI,54114,7158547824,,4843883,0,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"SALES REP 45 45- Dean Distributing Inc., WI",6.879999,3,0.499356,240,80,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,168,0,05/07/2026,07/02/2026,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,240,80,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,168,0,56,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,VICHYS PUB,124 4TH AVE S,PARK FALLS,WI,54552,7155189035,,4532922,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 252 252- Dean Distributing Inc., WI",2.293333,1,0.166452,50,50,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,01/20/2026,01/20/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,50,50,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,VICHYS PUB,124 4TH AVE S,PARK FALLS,WI,54552,7155189035,,4532922,0,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 252 252- Dean Distributing Inc., WI",2.293333,1,0.166452,45,45,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,06/09/2026,06/09/2026,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,45,45,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,VICHYS PUB,124 4TH AVE S,PARK FALLS,WI,54552,7155189035,,4532922,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 252 252- Dean Distributing Inc., WI",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,02/17/2026,02/17/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BUCKETHEADS SPORT BAR,46 N BROWN ST,RHINELANDER,WI,54501,7153695333,,3038773,20260429,Easy Eddy 4/6/12oz Can,BAR/TAVERN,"SALES REP 240 240- Dean Distributing Inc., WI",5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,04/30/2026,07/09/2026,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,180,36,1,1,1,1,1,1,5,5,1,0,0,0,125,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,MAIN ST BOURBON ROOM,1279 MAIN ST,GREEN BAY,WI,54302,9203098289,,4050839,20260106,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 51 51- Dean Distributing Inc., WI",4.586667,2,0.332903,80,40,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,76,0,05/06/2026,05/06/2026,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586667,2,0.332903,80,40,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,76,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,21 GUN ROADHOUSE,4344 LIME KILN RD,GREEN BAY,WI,54311,9203372122,,3613183,20260106,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 58 58- Dean Distributing Inc., WI",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,01/08/2026,01/08/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,21 GUN ROADHOUSE,4344 LIME KILN RD,GREEN BAY,WI,54311,9203372122,,3613183,20260106,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 58 58- Dean Distributing Inc., WI",2.293333,1,0.166452,45,45,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,01/08/2026,01/08/2026,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,45,45,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,38,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,SAVOR BARBEQUE & TAPHOUSE,10635 N BAY SHORE DR,SISTER BAY,WI,54234,9206334092,,4856663,0,Neighborhood Beer 1/6 Barrel Keg,RESTAURANT,"SALES REP 47 47- Dean Distributing Inc., WI",4.586666,2,0.332904,100,50,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,76,0,06/18/2026,07/09/2026,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,100,50,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,76,0,38,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BIRCHWOOD LODGE,3966 MOEN LAKE RD,RHINELANDER,WI,54501,7153690304,,4193220,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 240 240- Dean Distributing Inc., WI",2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,01/14/2026,01/14/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BIRCHWOOD LODGE,3966 MOEN LAKE RD,RHINELANDER,WI,54501,7153690304,,4193220,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 240 240- Dean Distributing Inc., WI",2.293333,1,0.166452,50,50,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,05/01/2026,05/01/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,50,50,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,OUTLAWED,1358 MID VALLEY DR STE B,DE PERE,WI,54115,9203367179,,4807758,0,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 50 50- Dean Distributing Inc., WI",4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,05/28/2026,06/11/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,KASTAWAYZ,825 5TH AVE,ANTIGO,WI,54409,7153504662,,4381699,20260430,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 241 241- Dean Distributing Inc., WI",2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,01/26/2026,01/26/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,KASTAWAYZ,825 5TH AVE,ANTIGO,WI,54409,7153504662,,4381699,20260430,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 241 241- Dean Distributing Inc., WI",2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,05/01/2026,05/01/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE WOODEN SHOE,100 WEST MAIN STREET,LENA,WI,54139,9208295199,,3240611,20260107,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 44 44- Dean Distributing Inc., WI",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,01/13/2026,01/13/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE WOODEN SHOE,100 WEST MAIN STREET,LENA,WI,54139,9208295199,,3240611,20260107,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 44 44- Dean Distributing Inc., WI",2.293333,1,0.166452,50,50,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,01/13/2026,01/13/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,50,50,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,SOUTH SHORE PUB & GRILLE,12369 S SHORE DR,SURING,WI,54174,7152763969,,4532170,0,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 44 44- Dean Distributing Inc., WI",4.586666,2,0.332904,110,55,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,76,0,01/22/2026,05/21/2026,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,110,55,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,76,0,38,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CUSACKS PUB,2206 HALL AVE,MARINETTE,WI,54143,7157359837,,2705642,20260106,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 46 46- Dean Distributing Inc., WI",4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,01/14/2026,04/22/2026,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CORNER POCKET,203 GREEN BAY AVE,OCONTO FALLS,WI,54154,9203235147,,4333303,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 44 44- Dean Distributing Inc., WI",4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,02/27/2026,03/27/2026,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,HAPPYS JUNKYARD,1013 1ST AVE,WOODRUFF,WI,54568,7156147039,,4014131,20260501,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 243 243- Dean Distributing Inc., WI",2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/23/2026,04/23/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,90,90,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,HAPPYS JUNKYARD,1013 1ST AVE,WOODRUFF,WI,54568,7156147039,,4014131,20260501,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 243 243- Dean Distributing Inc., WI",2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,01/08/2026,01/08/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,LUIGIS PIZZA,880 FRONTAGE RD,PESHTIGO,WI,54157,7155824535,,2705317,0,Easy Eddy 1/6 Barrel Keg,RESTAURANT,"SALES REP 42 42- Dean Distributing Inc., WI",4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,01/26/2026,03/27/2026,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,ASHWAUBENON BOWLING ALLEY,2929 ALLIED ST,GREEN BAY,WI,54304,9203360400,,3088282,20260710,Easy Eddy 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,"SALES REP 50 50- Dean Distributing Inc., WI",2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,01/14/2026,01/14/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,ASHWAUBENON BOWLING ALLEY,2929 ALLIED ST,GREEN BAY,WI,54304,9203360400,,3088282,20260710,Citrus Surfer 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,"SALES REP 50 50- Dean Distributing Inc., WI",2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,04/15/2026,04/15/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,60,60,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THIRSTY WHALE,453 PARK,MINOCQUA,WI,54548,7153567108,,2962627,20260501,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"SALES REP 243 243- Dean Distributing Inc., WI",4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,01/30/2026,02/11/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,ELMOS PIZZA,143 N 4TH AVE,STURGEON BAY,WI,54235,9208180408,,4738451,20260326,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"SALES REP 48 48- Dean Distributing Inc., WI",4.586666,2,0.332904,105,52.5,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,03/31/2026,04/21/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,105,52.5,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BUCK SHOTS #0,2230 US HIGHWAY 45 N,EAGLE RIVER,WI,54521,7154799958,0,2715911,20260501,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 244 244- Dean Distributing Inc., WI",2.293333,1,0.166452,45,45,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,04/23/2026,04/23/2026,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,45,45,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,42,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BUCK SHOTS #0,2230 US HIGHWAY 45 N,EAGLE RIVER,WI,54521,7154799958,0,2715911,20260501,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 244 244- Dean Distributing Inc., WI",2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,01/29/2026,01/29/2026,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,80,80,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,56,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,SMOKIN JS SMOKEHOUSE,213 N LAKE AVE,CRANDON,WI,54520,7157846030,,4818233,0,Neighborhood Beer 1/6 Barrel Keg,RESTAURANT,"SALES REP 241 241- Dean Distributing Inc., WI",4.586666,2,0.332904,110,55,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,76,0,01/07/2026,02/04/2026,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,110,55,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,76,0,38,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,PAULY GS,1803 MAIN ST,GREEN BAY,WI,54302,9204680789,,3039243,20260106,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,"SALES REP 51 51- Dean Distributing Inc., WI",4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,03/25/2026,05/20/2026,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,160,80,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,112,0,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,HILLY HAVEN SKI AND GOLF,5911 COUNTY RD PP,DE PERE,WI,54115,9203366204,,3061782,20260108,Citrus Surfer 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,"SALES REP 41 41- Dean Distributing Inc., WI",4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,01/06/2026,01/20/2026,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,120,60,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,84,0,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
