,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",19,19,1.379033,701,36.89473684211,1,1,1,1,1,1,19,19,1,1,0,1,433.2,0,03/11/2026,07/09/2026,22.8,9,15,15,1.088708,540,36,1,1,1,1,1,1,15,15,1,1,0,1,342,0,01/22/2025,07/02/2025,22.8,6,4,4,0.290325,161,0.89473684211,0,0,0,0,0,0,4,4,0,0,0,0,91.2,0,0,3,0.266666666667,0.266666666667,0.266669299757,0.29814814815,0.02485380117,0,0,0,0,0,0,0.266666666667,0.266666666667,0,0,0,0,0.26666667,0,0,0.5
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",13,13,0.943552,494,38,1,1,1,1,1,1,13,13,1,1,0,1,296.4,0,01/14/2026,07/09/2026,22.8,12,11,11,0.79839,401.5,36.5,1,1,1,1,1,1,11,11,1,1,0,1,250.8,0,01/22/2025,07/09/2025,22.8,10,2,2,0.145162,92.5,1.5,0,0,0,0,0,0,2,2,0,0,0,0,45.6,0,0,2,0.181818181818,0.181818181818,0.181818409549,0.2303860523,0.041095890411,0,0,0,0,0,0,0.181818181818,0.181818181818,0,0,0,0,0.18181818,0,0,0.2
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Tigerhawk 2/12/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",7,7,0.508065,206.5,29.5,1,1,1,1,1,1,7,7,1,0,0,0,142.8,0,06/10/2026,06/10/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508065,206.5,29.5,1,1,1,1,1,1,7,7,1,0,0,0,142.8,0,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",6,6,0.435486,201,33.5,1,1,1,1,1,1,6,6,1,1,0,1,139.5,0,02/04/2026,05/28/2026,23.25,6,7,7,0.508067,234.5,33.5,1,1,1,1,1,1,7,7,1,1,0,1,162.75,0,01/08/2025,07/09/2025,23.25,7,-1,-1,-0.072581,-33.5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-23.25,0,0,-1,-0.142857142857,-0.142857142857,-0.142857142857,-0.14285714286,0,0,0,0,0,0,0,-0.142857142857,-0.142857142857,0,0,0,0,-0.14285714,0,0,-0.142857
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Arms Race Pale Ale 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",3,3,0.217743,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,04/01/2026,05/28/2026,22.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,22.8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Zero Eddy 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",3,3,0.217743,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,04/01/2026,05/28/2026,22.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,22.8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Royal Eddy 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",3,3,0.217743,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,04/01/2026,07/15/2026,22.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,22.8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,1939 Amber 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,03/04/2026,07/15/2026,23.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,23.25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Double Blackberry 6/4/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,112,56,1,1,1,1,1,1,2,2,1,0,0,0,68.5,0,04/01/2026,07/15/2026,34.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,112,56,1,1,1,1,1,1,2,2,1,0,0,0,68.5,0,34.25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,1,0,1,40.8,0,03/25/2026,07/01/2026,20.4,2,3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,1,0,1,0,0,04/02/2025,06/11/2025,0,3,-1,-1,-0.072581,-30,0,0,0,0,0,0,0,-1,-1,0,0,0,0,40.8,0,20.4,-1,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,1,0,1,-0.333333
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Easy Going 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Boomtown 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,23.25,0,03/12/2025,03/12/2025,23.25,1,-1,-1,-0.072581,-33.5,-33.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-23.25,0,-23.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.3,0,01/22/2025,01/22/2025,18.3,1,-0.8,-1,-0.058065,-31.56,-31.56,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,-18.3,0,-18.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #554,301 N MARION AVE,WASHINGTON,IA,52353,3196535064,554,2760754,0,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"TYLER MOSENA 542- Golden Eagle - Mt Pleasant, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,93,0,04/30/2025,07/09/2025,23.25,4,-4,-4,-0.290324,-146,-36.5,-1,-1,-1,-1,-1,-1,-4,-4,-1,0,0,0,-93,0,-23.25,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,WALMART SUPERCENTER #784,1045 N GRAND AVE,MOUNT PLEASANT,IA,52641,3193854600,784,2734047,0,Easy Eddy 2/12/12oz Can,MASS MERCH/SUPERCENTER,"JAKE HOPKINS 544- Golden Eagle - Mt Pleasant, IA",39,39,2.830645,1413,36.23076923077,1,1,1,1,1,1,39,39,1,1,0,1,889.2,0,01/22/2026,07/16/2026,22.8,7,50,50,3.62903,1750,35,1,1,1,1,1,1,50,50,1,1,0,1,1140,0,01/13/2025,07/17/2025,22.8,10,-11,-11,-0.798385,-337,1.23076923077,0,0,0,0,0,0,-11,-11,0,0,0,0,-250.8,0,0,-3,-0.22,-0.22,-0.219999559111,-0.19257142857,0.035164835165,0,0,0,0,0,0,-0.22,-0.22,0,0,0,0,-0.22,0,0,-0.3
OFF,WALMART SUPERCENTER #784,1045 N GRAND AVE,MOUNT PLEASANT,IA,52641,3193854600,784,2734047,0,Easy Eddy 4/6/12oz Can,MASS MERCH/SUPERCENTER,"JAKE HOPKINS 544- Golden Eagle - Mt Pleasant, IA",7,7,0.508067,266,38,1,1,1,1,1,1,7,7,1,0,0,0,159.6,0,02/02/2026,04/13/2026,22.8,7,14,14,1.016133,511,36.5,1,1,1,1,1,1,14,14,1,0,0,0,319.2,0,04/03/2025,07/17/2025,22.8,13,-7,-7,-0.508066,-245,1.5,0,0,0,0,0,0,-7,-7,0,0,0,0,-159.6,0,0,-6,-0.5,-0.5,-0.499999507938,-0.47945205479,0.041095890411,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.461538
OFF,WALMART SUPERCENTER #784,1045 N GRAND AVE,MOUNT PLEASANT,IA,52641,3193854600,784,2734047,0,Eddy Variety Pack 2/12/12oz can #6,MASS MERCH/SUPERCENTER,"JAKE HOPKINS 544- Golden Eagle - Mt Pleasant, IA",5,5,0.362903,182.5,36.5,1,1,1,1,1,1,5,5,1,0,0,0,114,0,01/22/2026,01/22/2026,22.8,1,21,21,1.524193,766.5,36.5,1,1,1,1,1,1,21,21,1,0,0,0,478.8,0,04/10/2025,07/17/2025,22.8,12,-16,-16,-1.16129,-584,0,0,0,0,0,0,0,-16,-16,0,0,0,0,-364.8,0,0,-11,-0.761904761905,-0.761904761905,-0.761904824389,-0.7619047619,0,0,0,0,0,0,0,-0.761904761905,-0.761904761905,0,0,0,0,-0.76190476,0,0,-0.916667
OFF,WALMART SUPERCENTER #784,1045 N GRAND AVE,MOUNT PLEASANT,IA,52641,3193854600,784,2734047,0,Eddy Variety Pack 2/12/12oz Can,MASS MERCH/SUPERCENTER,"JAKE HOPKINS 544- Golden Eagle - Mt Pleasant, IA",4,4,0.290322,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,91.2,0,03/02/2026,03/02/2026,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290322,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,91.2,0,22.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Royal Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",23,23,1.66936,874,38,1,1,1,1,1,1,23,23,1,0,0,0,524.4,0,01/07/2026,07/15/2026,22.8,20,4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,91.2,0,05/21/2025,07/09/2025,22.8,4,19,19,1.379036,728,1.5,0,0,0,0,0,0,19,19,0,0,0,0,433.2,0,0,16,4.75,4.75,4.749989666717,4.98630136986,0.041095890411,0,0,0,0,0,0,4.75,4.75,0,0,0,0,4.75,0,0,4
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",12,12,0.870971,456,38,1,1,1,1,1,1,12,12,1,0,0,0,273.6,0,01/28/2026,07/15/2026,22.8,11,22,22,1.596779,803,36.5,1,1,1,1,1,1,22,22,1,0,0,0,501.6,0,01/08/2025,07/16/2025,22.8,20,-10,-10,-0.725808,-347,1.5,0,0,0,0,0,0,-10,-10,0,0,0,0,-228,0,0,-9,-0.454545454545,-0.454545454545,-0.454545056016,-0.43212951432,0.041095890411,0,0,0,0,0,0,-0.454545454545,-0.454545454545,0,0,0,0,-0.45454545,0,0,-0.45
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Tigerhawk 2/12/12oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",10,10,0.725806,295,29.5,1,1,1,1,1,1,10,10,1,1,0,1,204,0,06/17/2026,06/17/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,10,10,0.725806,295,29.5,1,1,1,1,1,1,10,10,1,0,1,0,204,1,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",6,6,0.435485,180,30,1,1,1,1,1,1,6,6,1,0,0,0,122.4,0,04/08/2026,06/17/2026,20.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6,6,0.435485,180,30,1,1,1,1,1,1,6,6,1,0,0,0,122.4,0,20.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,05/13/2026,06/03/2026,23.25,2,12,12,0.870972,402,33.5,1,1,1,1,1,1,12,12,1,0,0,0,279,0,01/08/2025,07/16/2025,23.25,12,-10,-10,-0.72581,-335,0,0,0,0,0,0,0,-10,-10,0,0,0,0,-232.5,0,0,-10,-0.833333333333,-0.833333333333,-0.833333333333,-0.83333333333,0,0,0,0,0,0,0,-0.833333333333,-0.833333333333,0,0,0,0,-0.83333333,0,0,-0.833333
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.3,0,05/27/2026,05/27/2026,18.3,1,4,5,0.290325,157.8,31.56,1,1,1,1,1,1,4,4,1,0,0,0,91.5,0,02/12/2025,07/09/2025,18.3,5,-3.2,-4,-0.23226,-126.24,0,0,0,0,0,0,0,-3.2,-3.2,0,0,0,0,-73.2,0,0,-4,-0.8,-0.8,-0.8,-0.8,0,0,0,0,0,0,0,-0.8,-0.8,0,0,0,0,-0.8,0,0,-0.8
OFF,CASEYS #42,700 6TH ST,WELLMAN,IA,52356,3196462559,42,2497356,0,Citrus Surfer 1/12/19.2oz Can,CONVENIENCE/ GAS,"JESSE HANNAM 441- Golden Eagle - Mt Pleasant, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.4,3,0.174195,94.68,31.56,1,1,1,1,1,1,2.4,2.4,1,0,0,0,54.9,0,03/19/2025,07/09/2025,18.3,3,-2.4,-3,-0.174195,-94.68,-31.56,-1,-1,-1,-1,-1,-1,-2.4,-2.4,-1,0,0,0,-54.9,0,-18.3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Easy Eddy 2/12/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",12,12,0.870971,456,38,1,1,1,1,1,1,12,12,1,1,0,1,273.6,0,01/05/2026,07/16/2026,22.8,11,11,11,0.798389,401.5,36.5,1,1,1,1,1,1,11,11,1,1,0,1,250.8,0,01/16/2025,07/07/2025,22.8,9,1,1,0.072582,54.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,22.8,0,0,2,0.090909090909,0.090909090909,0.090910571163,0.13574097136,0.041095890411,0,0,0,0,0,0,0.090909090909,0.090909090909,0,0,0,0,0.09090909,0,0,0.222222
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Easy Eddy 4/6/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",10,10,0.725809,380,38,1,1,1,1,1,1,10,10,1,1,0,1,228,0,01/05/2026,07/02/2026,22.8,9,8,8,0.580648,292,36.5,1,1,1,1,1,1,8,8,1,1,0,1,182.4,0,02/13/2025,07/07/2025,22.8,8,2,2,0.145161,88,1.5,0,0,0,0,0,0,2,2,0,0,0,0,45.6,0,0,1,0.25,0.25,0.249998277786,0.30136986301,0.041095890411,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0.125
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,1939 Amber 4/6/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",7,7,0.508067,234.5,33.5,1,1,1,1,1,1,7,7,1,0,0,0,162.75,0,01/22/2026,07/02/2026,23.25,7,2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,06/09/2025,06/12/2025,23.25,2,5,5,0.362905,167.5,0,0,0,0,0,0,0,5,5,0,0,0,0,116.25,0,0,5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,1,0,1,116.25,0,01/15/2026,07/16/2026,23.25,5,5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,1,0,1,116.25,0,01/30/2025,06/30/2025,23.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Eddy Variety Pack 2/12/12oz can #6,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",4,4,0.290323,152,38,1,1,1,1,1,1,4,4,1,0,0,0,91.2,0,01/22/2026,02/23/2026,22.8,3,5,5,0.362904,182.5,36.5,1,1,1,1,1,1,5,5,1,0,0,0,114,0,01/23/2025,07/10/2025,22.8,4,-1,-1,-0.072581,-30.5,1.5,0,0,0,0,0,0,-1,-1,0,0,0,0,-22.8,0,0,-1,-0.2,-0.2,-0.20000055111,-0.16712328767,0.041095890411,0,0,0,0,0,0,-0.2,-0.2,0,0,0,0,-0.2,0,0,-0.25
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",3,3,0.217742,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,05/21/2026,06/01/2026,22.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,114,38,1,1,1,1,1,1,3,3,1,0,0,0,68.4,0,22.8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Tigerhawk 2/12/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",3,3,0.217742,93,31,1,1,1,1,1,1,3,3,1,0,0,0,61.2,0,06/15/2026,06/22/2026,20.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,93,31,1,1,1,1,1,1,3,3,1,0,0,0,61.2,0,20.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,1,0,1,40.8,0,01/15/2026,04/27/2026,20.4,2,7,7,0.508067,210,30,1,1,1,1,1,1,7,7,1,1,0,1,0,0,03/31/2025,07/02/2025,0,7,-5,-5,-0.362905,-150,0,0,0,0,0,0,0,-5,-5,0,0,0,0,40.8,0,20.4,-5,-0.714285714286,-0.714285714286,-0.714285714286,-0.71428571429,0,0,0,0,0,0,0,-0.714285714286,-0.714285714286,0,0,0,0,1,0,1,-0.714286
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Wild Eddy 4/6/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,76,38,1,1,1,1,1,1,2,2,1,1,0,1,45.6,0,04/02/2026,06/25/2026,22.8,2,4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,1,0,1,91.2,0,03/31/2025,06/19/2025,22.8,4,-2,-2,-0.145162,-70,1.5,0,0,0,0,0,0,-2,-2,0,0,0,0,-45.6,0,0,-2,-0.5,-0.5,-0.5,-0.47945205479,0.041095890411,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Double Blackberry 6/4/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,112,56,1,1,1,1,1,1,2,2,1,0,0,0,68.5,0,03/26/2026,07/13/2026,34.25,2,3,3,0.217743,162,54,1,1,1,1,1,1,3,3,1,0,0,0,102.75,0,01/23/2025,05/19/2025,34.25,3,-1,-1,-0.072581,-50,2,0,0,0,0,0,0,-1,-1,0,0,0,0,-34.25,0,0,-1,-0.333333333333,-0.333333333333,-0.333333333333,-0.30864197531,0.037037037037,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,-0.33333333,0,0,-0.333333
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Arms Race Pale Ale 4/6/12oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",2,2,0.145162,76,38,1,1,1,1,1,1,2,2,1,0,0,0,45.6,0,02/19/2026,04/30/2026,22.8,2,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,22.8,0,05/08/2025,05/08/2025,22.8,1,1,1,0.072581,39.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,22.8,0,0,1,1,1,1,1.08219178082,0.041095890411,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
OFF,FAREWAY #648,1325 ALBIA RD,OTTUMWA,IA,52501,6416845520,648,2760747,0,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"AARON BAILEY 443- Golden Eagle - Mt Pleasant, IA",1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,1,0,1,36.6,0,03/30/2026,07/02/2026,18.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1.6,2,0.11613,63.12,31.56,1,1,1,1,1,1,1.6,1.6,1,0,1,0,36.6,1,18.3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
