,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,HY VEE WINE & SPIRITS #1247,1011 13TH ST N,HUMBOLDT,IA,50548,5153324586,1247,2740751,20260319,Citrus Surfer Lime 4/6/12oz Can,LIQUOR/PACKAGE STORE,"NATHAN HELMER 04- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,5,5,0.362905,170,34,1,1,1,1,1,1,5,5,1,0,0,0,116.25,0,04/04/2025,07/08/2025,23.25,5,-5,-5,-0.362905,-170,-34,-1,-1,-1,-1,-1,-1,-5,-5,-1,0,0,0,-116.25,0,-23.25,-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE WINE & SPIRITS #1247,1011 13TH ST N,HUMBOLDT,IA,50548,5153324586,1247,2740751,20260319,Arms Race Pale Ale 4/6/12oz Can,LIQUOR/PACKAGE STORE,"NATHAN HELMER 04- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,8,8,0.580648,272,34,1,1,1,1,1,1,8,8,1,0,0,0,202,0,01/14/2025,07/22/2025,25.25,8,-8,-8,-0.580648,-272,-34,-1,-1,-1,-1,-1,-1,-8,-8,-1,0,0,0,-202,0,-25.25,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,COUNTRY STORES #10,208 MAIN ST,MANSON,IA,50563,7124699901,10,3791555,0,Easy Eddy 2/12/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",12,12,0.87097,439,36.58333333333,1,1,1,1,1,1,12,12,1,0,0,0,303,0,01/26/2026,06/29/2026,25.25,9,2,2,0.145161,75.5,37.75,1,1,1,1,1,1,2,2,1,0,0,0,50.5,0,01/06/2025,01/06/2025,25.25,1,10,10,0.725809,363.5,-1.16666666667,0,0,0,0,0,0,10,10,0,0,0,0,252.5,0,0,8,5,5,5.000027555611,4.81456953642,-0.030905077263,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,8
OFF,COUNTRY STORES #10,208 MAIN ST,MANSON,IA,50563,7124699901,10,3791555,0,Wild Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",11,11,0.798388,401.5,36.5,1,1,1,1,1,1,11,11,1,0,0,0,277.75,0,01/05/2026,06/22/2026,25.25,7,13,13,0.943549,474.5,36.5,1,1,1,1,1,1,13,13,1,0,0,0,328.25,0,03/27/2025,06/30/2025,25.25,9,-2,-2,-0.145161,-73,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-50.5,0,0,-2,-0.153846153846,-0.153846153846,-0.15384574622,-0.15384615385,0,0,0,0,0,0,0,-0.153846153846,-0.153846153846,0,0,0,0,-0.15384615,0,0,-0.222222
OFF,COUNTRY STORES #10,208 MAIN ST,MANSON,IA,50563,7124699901,10,3791555,0,Tigerhawk 2/12/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",7,7,0.508064,206.5,29.5,1,1,1,1,1,1,7,7,1,0,0,0,142.8,0,06/08/2026,06/26/2026,20.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7,7,0.508064,206.5,29.5,1,1,1,1,1,1,7,7,1,0,0,0,142.8,0,20.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,COUNTRY STORES #10,208 MAIN ST,MANSON,IA,50563,7124699901,10,3791555,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",7,7,0.508066,255.5,36.5,1,1,1,1,1,1,7,7,1,0,0,0,176.75,0,01/19/2026,06/26/2026,25.25,5,10,10,0.725807,365,36.5,1,1,1,1,1,1,10,10,1,0,0,0,252.5,0,03/27/2025,06/30/2025,25.25,7,-3,-3,-0.217741,-109.5,0,0,0,0,0,0,0,-3,-3,0,0,0,0,-75.75,0,0,-2,-0.3,-0.3,-0.299998484446,-0.3,0,0,0,0,0,0,0,-0.3,-0.3,0,0,0,0,-0.3,0,0,-0.285714
OFF,COUNTRY STORES #10,208 MAIN ST,MANSON,IA,50563,7124699901,10,3791555,0,Zero Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",3,3,0.217742,109.5,36.5,1,1,1,1,1,1,3,3,1,0,0,0,75.75,0,04/20/2026,06/26/2026,25.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,109.5,36.5,1,1,1,1,1,1,3,3,1,0,0,0,75.75,0,25.25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,COUNTRY STORES #10,208 MAIN ST,MANSON,IA,50563,7124699901,10,3791555,0,West Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,110,36.66666666667,1,1,1,1,1,1,3,3,1,0,0,0,75.75,0,01/20/2025,03/03/2025,25.25,3,-3,-3,-0.217743,-110,-36.66666666667,-1,-1,-1,-1,-1,-1,-3,-3,-1,0,0,0,-75.75,0,-25.25,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Easy Eddy 2/12/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",19,19,1.379032,711,37.42105263158,1,1,1,1,1,1,19,19,1,1,0,1,479.75,0,01/02/2026,07/10/2026,25.25,12,8,8,0.580646,302,37.75,1,1,1,1,1,1,8,8,1,1,0,1,202,0,05/20/2025,07/15/2025,25.25,6,11,11,0.798386,409,-0.32894736842,0,0,0,0,0,0,11,11,0,0,0,0,277.75,0,0,6,1.375,1.375,1.374996125006,1.35430463576,-0.008713837574,0,0,0,0,0,0,1.375,1.375,0,0,0,0,1.375,0,0,1
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Easy Eddy 4/6/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",10,10,0.72581,365,36.5,1,1,1,1,1,1,10,10,1,1,0,1,252.5,0,01/16/2026,07/17/2026,25.25,10,17,17,1.233877,638,37.52941176471,1,1,1,1,1,1,17,17,1,1,0,1,429.25,0,01/03/2025,07/15/2025,25.25,17,-7,-7,-0.508067,-273,-1.02941176471,0,0,0,0,0,0,-7,-7,0,0,0,0,-176.75,0,0,-7,-0.411764705882,-0.411764705882,-0.411764705882,-0.42789968652,-0.027429467085,0,0,0,0,0,0,-0.411764705882,-0.411764705882,0,0,0,0,-0.41176471,0,0,-0.411765
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Zero Eddy 4/6/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",3,3,0.217743,109.5,36.5,1,1,1,1,1,1,3,3,1,1,0,1,75.75,0,05/08/2026,07/07/2026,25.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3,3,0.217743,109.5,36.5,1,1,1,1,1,1,3,3,1,0,1,0,75.75,1,25.25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",2,2,0.145162,60,30,1,1,1,1,1,1,2,2,1,1,0,1,40.8,0,01/30/2026,07/07/2026,20.4,2,5,5,0.362905,150,30,1,1,1,1,1,1,5,5,1,1,0,1,0,0,05/23/2025,07/08/2025,0,5,-3,-3,-0.217743,-90,0,0,0,0,0,0,0,-3,-3,0,0,0,0,40.8,0,20.4,-3,-0.6,-0.6,-0.6,-0.6,0,0,0,0,0,0,0,-0.6,-0.6,0,0,0,0,1,0,1,-0.6
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",1,1,0.072581,34,34,1,1,1,1,1,1,1,1,1,1,0,1,23.25,0,05/08/2026,05/08/2026,23.25,1,4,4,0.290324,136,34,1,1,1,1,1,1,4,4,1,1,0,1,93,0,03/28/2025,06/20/2025,23.25,4,-3,-3,-0.217743,-102,0,0,0,0,0,0,0,-3,-3,0,0,0,0,-69.75,0,0,-3,-0.75,-0.75,-0.75,-0.75,0,0,0,0,0,0,0,-0.75,-0.75,0,0,0,0,-0.75,0,0,-0.75
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,34,34,1,1,1,1,1,1,1,1,1,0,0,0,23.25,0,07/15/2025,07/15/2025,23.25,1,-1,-1,-0.072581,-34,-34,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-23.25,0,-23.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,FAREWAY #703,1700 10TH AVE N,HUMBOLDT,IA,50548,5153324055,703,4035737,20260319,Double Blackberry 6/4/12oz Can,SUPERMARKET,"NATHAN HELMER 04- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54.5,54.5,1,1,1,1,1,1,1,1,1,0,0,0,37.15,0,03/06/2025,03/06/2025,37.15,1,-1,-1,-0.072581,-54.5,-54.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-37.15,0,-37.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,WALMART SUPERCENTER #886,3036 1ST AVE S STE A,FORT DODGE,IA,50501,5155767400,886,186772,0,Easy Eddy 2/12/12oz Can,MASS MERCH/SUPERCENTER,"ROB HANSON 50- Humes Dist, IA",16,16,1.161295,589,36.8125,1,1,1,1,1,1,16,16,1,1,0,1,404,0,01/02/2026,07/20/2026,25.25,15,14,14,1.016133,528.5,37.75,1,1,1,1,1,1,14,14,1,1,0,1,353.5,0,01/06/2025,07/11/2025,25.25,13,2,2,0.145162,60.5,-0.9375,0,0,0,0,0,0,2,2,0,0,0,0,50.5,0,0,2,0.142857142857,0.142857142857,0.142857283446,0.11447492904,-0.024834437086,0,0,0,0,0,0,0.142857142857,0.142857142857,0,0,0,0,0.14285714,0,0,0.153846
OFF,WALMART SUPERCENTER #886,3036 1ST AVE S STE A,FORT DODGE,IA,50501,5155767400,886,186772,0,Eddy Variety Pack 2/12/12oz Can,MASS MERCH/SUPERCENTER,"ROB HANSON 50- Humes Dist, IA",10,10,0.725808,364.25,36.425,1,1,1,1,1,1,10,10,1,1,0,1,252.5,0,02/13/2026,07/03/2026,25.25,8,4,4,0.290324,145.4,36.35,1,1,1,1,1,1,4,4,1,1,0,1,101,0,05/09/2025,06/20/2025,25.25,4,6,6,0.435484,218.85,0.075,0,0,0,0,0,0,6,6,0,0,0,0,151.5,0,0,4,1.5,1.5,1.499993111145,1.50515818432,0.002063273728,0,0,0,0,0,0,1.5,1.5,0,0,0,0,1.5,0,0,1
OFF,WALMART SUPERCENTER #886,3036 1ST AVE S STE A,FORT DODGE,IA,50501,5155767400,886,186772,0,Easy Eddy 4/6/12oz Can,MASS MERCH/SUPERCENTER,"ROB HANSON 50- Humes Dist, IA",3,3,0.217743,109.5,36.5,1,1,1,1,1,1,3,3,1,0,0,0,75.75,0,01/23/2026,03/02/2026,25.25,3,6,6,0.435486,222.5,37.08333333333,1,1,1,1,1,1,6,6,1,0,0,0,151.5,0,01/09/2025,07/14/2025,25.25,6,-3,-3,-0.217743,-113,-0.58333333333,0,0,0,0,0,0,-3,-3,0,0,0,0,-75.75,0,0,-3,-0.5,-0.5,-0.5,-0.50786516854,-0.015730337079,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,WALMART SUPERCENTER #886,3036 1ST AVE S STE A,FORT DODGE,IA,50501,5155767400,886,186772,0,1939 Amber 4/6/12oz Can,MASS MERCH/SUPERCENTER,"ROB HANSON 50- Humes Dist, IA",2,2,0.145162,68,34,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,01/05/2026,02/23/2026,23.25,2,3,3,0.217743,102,34,1,1,1,1,1,1,3,3,1,0,0,0,69.75,0,01/20/2025,06/06/2025,23.25,3,-1,-1,-0.072581,-34,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-23.25,0,0,-1,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,-0.33333333,0,0,-0.333333
OFF,WALMART SUPERCENTER #886,3036 1ST AVE S STE A,FORT DODGE,IA,50501,5155767400,886,186772,0,Royal Eddy 4/6/12oz Can,MASS MERCH/SUPERCENTER,"ROB HANSON 50- Humes Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.25,0,02/13/2026,02/13/2026,25.25,1,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.25,0,03/31/2025,03/31/2025,25.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",10,10,0.72581,365,36.5,1,1,1,1,1,1,10,10,1,1,0,1,252.5,0,01/13/2026,06/19/2026,25.25,10,10,10,0.72581,375.5,37.55,1,1,1,1,1,1,10,10,1,1,0,1,252.5,0,01/09/2025,07/15/2025,25.25,10,0,0,0,-10.5,-1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02796271638,-0.027962716378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Tigerhawk 2/12/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",10,10,0.725806,282.5,28.25,1,1,1,1,1,1,10,10,1,1,0,1,204,0,06/12/2026,06/12/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,10,10,0.725806,282.5,28.25,1,1,1,1,1,1,10,10,1,0,1,0,204,1,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Royal Eddy 1/12/19.2oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",4.8,6,0.34839,189.3,31.55,1,1,1,1,1,1,4.8,4.8,1,1,0,1,109.74,0,03/31/2026,07/07/2026,18.29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,4.8,6,0.34839,189.3,31.55,1,1,1,1,1,1,4.8,4.8,1,0,1,0,109.74,1,18.29,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",2.4,3,0.174195,94.65,31.55,1,1,1,1,1,1,2.4,2.4,1,1,0,1,54.87,0,05/08/2026,07/07/2026,18.29,3,2.4,3,0.174195,94.65,31.55,1,1,1,1,1,1,2.4,2.4,1,1,0,1,54.87,0,02/18/2025,06/30/2025,18.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",2,2,0.145162,68,34,1,1,1,1,1,1,2,2,1,1,0,1,46.5,0,03/24/2026,06/12/2026,23.25,2,4,4,0.290324,136,34,1,1,1,1,1,1,4,4,1,1,0,1,93,0,01/14/2025,07/15/2025,23.25,4,-2,-2,-0.145162,-68,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-46.5,0,0,-2,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,20.4,0,03/24/2026,03/24/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,0,1,0,20.4,1,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2686,3327 5TH AVE S,FORT DODGE,IA,50501,5155765354,2686,2979358,0,Citrus Surfer 1/12/19.2oz Can,CONVENIENCE/ GAS,"BRANDON RATCLIFF 28- Humes Dist, IA",0.8,1,0.058065,31.55,31.55,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.29,0,01/20/2026,01/20/2026,18.29,1,0.8,1,0.058065,31.55,31.55,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.29,0,01/17/2025,01/17/2025,18.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Easy Eddy 2/12/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",11,11,0.798389,396.5,36.04545454545,1,1,1,1,1,1,11,11,1,1,0,1,277.75,0,01/08/2026,07/07/2026,25.25,7,4,4,0.290324,151,37.75,1,1,1,1,1,1,4,4,1,1,0,1,101,0,05/20/2025,07/22/2025,25.25,4,7,7,0.508065,245.5,-1.70454545455,0,0,0,0,0,0,7,7,0,0,0,0,176.75,0,0,3,1.75,1.75,1.749993111145,1.62582781457,-0.045153521975,0,0,0,0,0,0,1.75,1.75,0,0,0,0,1.75,0,0,0.75
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Easy Eddy 4/6/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",9,9,0.653229,328.5,36.5,1,1,1,1,1,1,9,9,1,1,0,1,227.25,0,02/10/2026,07/17/2026,25.25,9,6,6,0.435486,219,36.5,1,1,1,1,1,1,6,6,1,1,0,1,151.5,0,02/21/2025,07/15/2025,25.25,6,3,3,0.217743,109.5,0,0,0,0,0,0,0,3,3,0,0,0,0,75.75,0,0,3,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Tigerhawk 2/12/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",4,4,0.290323,120,30,1,1,1,1,1,1,4,4,1,0,0,0,81.6,0,06/12/2026,06/12/2026,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,120,30,1,1,1,1,1,1,4,4,1,0,0,0,81.6,0,20.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",3,3,0.217743,102,34,1,1,1,1,1,1,3,3,1,0,0,0,69.75,0,03/13/2026,06/16/2026,23.25,3,2,2,0.145162,68,34,1,1,1,1,1,1,2,2,1,0,0,0,46.5,0,05/20/2025,06/17/2025,23.25,2,1,1,0.072581,34,0,0,0,0,0,0,0,1,1,0,0,0,0,23.25,0,0,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,20.4,0,05/12/2026,05/12/2026,20.4,1,1,1,0.072581,30,30,1,1,1,1,1,1,1,1,1,1,0,1,0,0,05/20/2025,05/20/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Easy Going 4/6/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,1,0,1,25.25,0,03/31/2026,03/31/2026,25.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,1,0,25.25,1,25.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Citrus Surfer 2/12/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",1,1,0.072581,33.55,33.55,1,1,1,1,1,1,1,1,1,0,0,0,23.25,0,03/10/2026,03/10/2026,23.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33.55,33.55,1,1,1,1,1,1,1,1,1,0,0,0,23.25,0,23.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,2,2,0.145162,68,34,1,1,1,1,1,1,2,2,1,1,0,1,46.5,0,02/07/2025,03/25/2025,23.25,2,-2,-2,-0.145162,-68,-34,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,-1,0,-46.5,-1,-23.25,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1
OFF,FAREWAY #395,942 2ND ST,WEBSTER CITY,IA,50595,5158325040,395,2759608,20260511,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"BRANDON RATCLIFF 28- Humes Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,31.55,31.55,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.29,0,04/08/2025,04/08/2025,18.29,1,-0.8,-1,-0.058065,-31.55,-31.55,-1,-1,-1,-1,-1,-1,-0.8,-0.8,-1,0,0,0,-18.29,0,-18.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HUMES DISTRIBUTING CO N #06587,400 N 5TH ST,FORT DODGE,IA,50501,9999999999,"=""06587""",3203849,0,Easy Eddy 4/6/12oz Can,NON-RETAIL,"SHANA HELMERS 16- Humes Dist, IA",12,12,0.870969,438,36.5,1,1,1,1,1,1,12,12,1,0,0,0,303,0,03/18/2026,05/26/2026,25.25,4,8,8,0.580646,295.5,36.9375,1,1,1,1,1,1,8,8,1,0,0,0,202,0,01/06/2025,07/17/2025,25.25,4,4,4,0.290323,142.5,-0.4375,0,0,0,0,0,0,4,4,0,0,0,0,101,0,0,0,0.5,0.5,0.5,0.48223350254,-0.011844331641,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0
