,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,ATLAS 9,1100 N 98TH ST,KANSAS CITY,KS,66111,9137088081,,4878423,20260311,Citrus Surfer 1/6 Barrel Keg,OTHER ON PREMISE,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,04/10/2026,07/03/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,KING G,500 E 18TH ST,KANSAS CITY,MO,64108,8166520383,,4469787,20260609,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,MO SLS ROUTE 30 ANGELL S30- Central States Bev. Co,4.586666,2,0.332904,210,105,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,04/07/2026,06/16/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,210,105,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BAILEYS IRISH PUB,312 N 2ND ST,LEAVENWORTH,KS,66048,9132505846,,4264913,20260602,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,4.586666,2,0.332904,174,87,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,04/14/2026,06/23/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,174,87,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,NICK AND JAKES,6830 W 135TH ST,OVERLAND PARK,KS,66223,9136818535,,2495419,20260616,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 56 LAVENDER KS56- Central States Bev.,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,04/07/2026,05/26/2026,0,2,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,03/11/2025,03/21/2025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,NICK AND JAKES,6830 W 135TH ST,OVERLAND PARK,KS,66223,9136818535,,2495419,20260616,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 56 LAVENDER KS56- Central States Bev.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,174,87,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,03/11/2025,03/21/2025,0,2,-4.586666,-2,-0.332904,-174,-87,-1,-1,-1,-1,-1,-1,-4.586666,-4.586666,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,NICK AND JAKES,6830 W 135TH ST,OVERLAND PARK,KS,66223,9136818535,,2495419,20260616,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 56 LAVENDER KS56- Central States Bev.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,194,194,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,04/29/2025,04/29/2025,0,1,-6.888889,-1,-0.5,-194,-194,-1,-1,-1,-1,-1,-1,-6.888889,-6.888889,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,TANNERS BAR & GRILL,11134 HOLMES RD,KANSAS CITY,MO,64131,8167598510,,4481504,20260616,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,MO SLS ROUTE 36 EASTER S36- Central States Bev. Co,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,06/04/2026,06/11/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,TANNERS BAR & GRILL,11134 HOLMES RD,KANSAS CITY,MO,64131,8167598510,,4481504,20260616,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,MO SLS ROUTE 36 EASTER S36- Central States Bev. Co,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,06/04/2026,06/11/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,KNUBS PUB,5386 ROBERTS ST,SHAWNEE,KS,66226,9134415682,,3945273,0,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,01/15/2026,01/15/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,KNUBS PUB,5386 ROBERTS ST,SHAWNEE,KS,66226,9134415682,,3945273,0,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/16/2026,04/16/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,OPRC OF KANSAS,6800 W 91ST,OVERLAND PARK,KS,66212,9136426880,,3029283,20260713,Citrus Surfer 1/6 Barrel Keg,RECREATION/ ENTERTAINMENT,KS SLS ROUTE 56 LAVENDER KS56- Central States Bev.,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,06/12/2026,07/10/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BBS GRILL,1100 W SANTA FE ST,OLATHE,KS,66061,9138393067,,4161183,20260505,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,KS SLS ROUTE 55 WAHL KS55- Central States Bev. Co.,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,04/02/2026,05/07/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,142,71,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,CADDYSHACK PUB TUES,700 E 3RD ST,KANSAS CITY,MO,64106,8164214742,,2521076,20260326,Citrus Surfer 4/6/12oz Can,BAR/TAVERN,MO SLS ROUTE 37 KUSEK S37- Central States Bev. Co.,4,4,0.290323,132,33,1,1,1,1,1,1,4,4,1,0,0,0,0,0,03/10/2026,03/10/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,132,33,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,JOHNNIES SPORTS BAR,55 S 7TH ST,KANSAS CITY,KS,66101,9133710300,,2483744,0,Easy Eddy 4/6/12oz Can,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,2,2,0.145161,76.8,38.4,1,1,1,1,1,1,2,2,1,0,0,0,0,0,06/09/2026,06/09/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,76.8,38.4,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,JOHNNIES SPORTS BAR,55 S 7TH ST,KANSAS CITY,KS,66101,9133710300,,2483744,0,Citrus Surfer 4/6/12oz Can,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,1,1,0.072581,35.2,35.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,06/09/2026,06/09/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,35.2,35.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,403 CLUB,614 REYNOLDS AVE,KANSAS CITY,KS,66101,9134998392,,3644358,0,Easy Eddy 4/6/12oz Can,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,3,3,0.217742,115.2,38.4,1,1,1,1,1,1,3,3,1,0,0,0,0,0,06/11/2026,06/11/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,115.2,38.4,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,STONE CANYON PIZZA,504 NE 70TH ST STE A,KANSAS CITY,MO,64118,8168585959,,4279042,20260318,Easy Eddy 4/6/12oz Can,RESTAURANT,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,04/24/2026,06/12/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,STONE CANYON PIZZA,504 NE 70TH ST STE A,KANSAS CITY,MO,64118,8168585959,,4279042,20260318,Summer Jam 6/4/12oz Can,RESTAURANT,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,04/24/2026,04/24/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,STONE CANYON PIZZA,504 NE 70TH ST STE A,KANSAS CITY,MO,64118,8168585959,,4279042,20260318,Easy Eddy 1/2 Barrel Keg,RESTAURANT,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,194,194,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,03/21/2025,03/21/2025,0,1,-6.888889,-1,-0.5,-194,-194,-1,-1,-1,-1,-1,-1,-6.888889,-6.888889,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,WOLFEPACK BBQ,910 E 5TH ST,KANSAS CITY,MO,64106,8162680770,,4675903,20260707,Easy Eddy 4/6/12oz Can,RESTAURANT,MO SLS ROUTE 37 KUSEK S37- Central States Bev. Co.,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,0,0,05/14/2026,06/25/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,SAIL AWAY WINE,309 ARMOUR RD,KANSAS CITY,MO,64116,8162001360,,4439599,20250605,Citrus Surfer 4/6/12oz Can,BAR/TAVERN,MO SLS ROUTE 30 ANGELL S30- Central States Bev. Co,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,0,0,02/25/2026,06/03/2026,0,2,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,05/07/2025,05/07/2025,0,1,1,1,0.072581,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
ON,SAIL AWAY WINE,309 ARMOUR RD,KANSAS CITY,MO,64116,8162001360,,4439599,20250605,Strawberry Jam 6/4/12oz can,BAR/TAVERN,MO SLS ROUTE 30 ANGELL S30- Central States Bev. Co,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,04/08/2026,04/08/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,HI DIVE LOUNGE,1411 W 39TH ST,KANSAS CITY,MO,64111,8169315800,,3538866,0,Easy Eddy 4/6/12oz Can,RESTAURANT,MO SLS ROUTE 37 KUSEK S37- Central States Bev. Co.,2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,07/15/2026,07/15/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145161,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,HI DIVE LOUNGE,1411 W 39TH ST,KANSAS CITY,MO,64111,8169315800,,3538866,0,Summer Jam 6/4/12oz Can,RESTAURANT,MO SLS ROUTE 37 KUSEK S37- Central States Bev. Co.,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,07/15/2026,07/15/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,STRANG HALL,7313 W 80TH ST,OVERLAND PARK,KS,66204,9132100475,,4329295,20260720,Easy Eddy 1/6 Barrel Keg,RESTAURANT,KS SLS ROUTE 55 WAHL KS55- Central States Bev. Co.,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/09/2026,07/09/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BREWBAKERS,9482 RENNER BLVD,LENEXA,KS,66219,9139094168,,3503502,20260715,Easy Eddy 1/6 Barrel Keg,RESTAURANT,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/17/2026,07/17/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,CONRADS LOCAL KITCHEN & PATIO,627 ST RTE 92,KEARNEY,MO,64060,8169033000,,4709008,20260526,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/08/2026,04/08/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,CONRADS LOCAL KITCHEN & PATIO,627 ST RTE 92,KEARNEY,MO,64060,8169033000,,4709008,20260526,Easy Eddy 1/6 Barrel Keg,RESTAURANT,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,03/12/2025,03/12/2025,0,1,-2.293333,-1,-0.166452,-87,-87,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THE BAR,5316 W 95TH ST,OVERLAND PARK,KS,66207,9136608951,,4622447,20260720,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 56 LAVENDER KS56- Central States Bev.,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/15/2026,07/15/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE BAR,5316 W 95TH ST,OVERLAND PARK,KS,66207,9136608951,,4622447,20260720,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 56 LAVENDER KS56- Central States Bev.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,05/14/2025,05/14/2025,0,1,-2.293333,-1,-0.166452,-71,-71,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,THE HIDE OUT BAR & BAR,6948 N OAK TRFY,KANSAS CITY,MO,64118,8164680550,,2543056,20260422,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/10/2026,04/10/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,PEANUT,12663 METCALF AVE,OVERLAND PARK,KS,66213,9134910288,,2771834,20260715,Summer Jam 1/6 Barrel Keg,RESTAURANT,KS SLS ROUTE 55 WAHL KS55- Central States Bev. Co.,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/08/2026,07/08/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,MASON JAR LLC,941 N 74TH DR,KANSAS CITY,KS,66112,9132428165,,3980041,20260413,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 57 DIERKS KS57- Central States Bev. C,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,03/27/2026,03/27/2026,0,1,6.879999,3,0.499356,261,87,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,0,0,03/28/2025,05/23/2025,0,3,-4.586666,-2,-0.332904,-174,0,0,0,0,0,0,0,-4.586666,-4.586666,0,0,0,0,0,0,0,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,0,0,0,-0.666667
ON,JINYA RAMEN BAR,7761 W 159TH ST,OVERLAND PARK,KS,66221,9132619598,,4611931,0,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,KS SLS ROUTE 55 WAHL KS55- Central States Bev. Co.,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/01/2026,04/01/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,OLD WESTPORT FLEA MKT FRI,817 WESTPORT RD,KANSAS CITY,MO,64111,8169311986,,2522915,20260515,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,MO SLS ROUTE 35 OPEN S35- Central States Bev. Co.,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,05/12/2026,05/12/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,MURPHYS CORNER,12843 W 87TH ST PKWY,LENEXA,KS,66215,9138941717,,4626039,20260423,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 55 WAHL KS55- Central States Bev. Co.,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,03/25/2026,03/25/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,71,71,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,MAES TAVERN,1511 WESTPORT RD,KANSAS CITY,MO,64111,8166000903,,4918287,20260521,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,MO SLS ROUTE 35 OPEN S35- Central States Bev. Co.,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,05/19/2026,05/19/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE SANDBOX AT POWER PLAY,509 NW BARRY RD,KANSAS CITY,MO,64155,8162684386,,4030465,20260506,Easy Eddy 1/6 Barrel Keg,CONCESSIONAIRE,MO SLS ROUTE 31 BROWN S31- Central States Bev. Co.,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,04/03/2026,04/03/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,87,87,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE BAR OLATHE,14871 W 151ST ST,OLATHE,KS,66062,9138393800,,4318641,20250624,Summer Jam 1/6 Barrel Keg,BAR/TAVERN,KS SLS ROUTE 55 WAHL KS55- Central States Bev. Co.,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,07/09/2026,07/09/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
