,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,CASEYS #2454,9542 GILES RD,LA VISTA,NE,68128,4025926502,2454,2589932,0,Neighborhood Beer 4/6/12oz Can,CONVENIENCE/ GAS,"MATT KOORY 2012- Quality Brands of Omaha, NE",3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,1,0,1,65.4,0,04/21/2026,07/07/2026,21.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,3,3,0.217743,90,30,1,1,1,1,1,1,3,3,1,0,1,0,65.4,1,21.8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,CASEYS #2454,9542 GILES RD,LA VISTA,NE,68128,4025926502,2454,2589932,0,Eddy Variety Pack 2/12/12oz can #6,CONVENIENCE/ GAS,"MATT KOORY 2012- Quality Brands of Omaha, NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,03/25/2025,03/25/2025,0,1,-1,-1,-0.072581,-36,-36,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #2454,9542 GILES RD,LA VISTA,NE,68128,4025926502,2454,2589932,0,Easy Eddy 2/12/12oz Can,CONVENIENCE/ GAS,"MATT KOORY 2012- Quality Brands of Omaha, NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,01/07/2025,02/04/2025,0,2,-2,-2,-0.145162,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",6,6,0.435486,216,36,1,1,1,1,1,1,6,6,1,0,0,0,162,0,01/15/2026,07/02/2026,27,6,9,9,0.653229,324,36,1,1,1,1,1,1,9,9,1,0,0,0,0,0,01/23/2025,07/17/2025,0,9,-3,-3,-0.217743,-108,0,0,0,0,0,0,0,-3,-3,0,0,0,0,162,0,27,-3,-0.333333333333,-0.333333333333,-0.333333333333,-0.33333333333,0,0,0,0,0,0,0,-0.333333333333,-0.333333333333,0,0,0,0,1,0,1,-0.333333
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Royal Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,81,0,01/08/2026,03/19/2026,27,3,8,8,0.580648,288,36,1,1,1,1,1,1,8,8,1,0,0,0,0,0,01/30/2025,07/03/2025,0,8,-5,-5,-0.362905,-180,0,0,0,0,0,0,0,-5,-5,0,0,0,0,81,0,27,-5,-0.625,-0.625,-0.625,-0.625,0,0,0,0,0,0,0,-0.625,-0.625,0,0,0,0,1,0,1,-0.625
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Eddy Variety Pack 2/12/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,81,0,01/29/2026,01/29/2026,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,108,36,1,1,1,1,1,1,3,3,1,0,0,0,81,0,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Wild Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,81,0,04/30/2026,06/11/2026,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,0,0,0,81,0,27,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Citrus Surfer 1/6 Barrel Keg,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,49,0,01/29/2026,01/29/2026,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,49,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Citrus Surfer Lime 4/6/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,24.75,0,01/08/2026,01/08/2026,24.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,24.75,0,24.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",1,1,0.072581,33,33,1,1,1,1,1,1,1,1,1,0,0,0,24.75,0,02/19/2026,02/19/2026,24.75,1,9,9,0.653229,297,33,1,1,1,1,1,1,9,9,1,0,0,0,0,0,02/13/2025,07/17/2025,0,9,-8,-8,-0.580648,-264,0,0,0,0,0,0,0,-8,-8,0,0,0,0,24.75,0,24.75,-8,-0.888888888889,-0.888888888889,-0.888888888889,-0.88888888889,0,0,0,0,0,0,0,-0.888888888889,-0.888888888889,0,0,0,0,1,0,1,-0.888889
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Strawberry Jam 6/4/12oz can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,04/30/2026,04/30/2026,40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,40.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WINE BEER & SPIRITS,1037 JONES ST,OMAHA,NE,68102,5317775284,,4637729,20260514,Color TV 4/6/12oz Can,LIQUOR/PACKAGE STORE,"OZ MONARREZ 5102- Quality Brands of Omaha, NE",1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,03/05/2026,03/05/2026,40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,40.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,BAKERS SUPERMARKET #302,12025 W CENTER RD,OMAHA,NE,68144,4023341282,302,2590427,20260420,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"SCOTT PIERCE 2013- Quality Brands of Omaha, NE",8,8,0.580648,264,33,1,1,1,1,1,1,8,8,1,1,0,1,198,0,03/10/2026,07/07/2026,24.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,8,8,0.580648,264,33,1,1,1,1,1,1,8,8,1,0,1,0,198,1,24.75,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #302,12025 W CENTER RD,OMAHA,NE,68144,4023341282,302,2590427,20260420,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"SCOTT PIERCE 2013- Quality Brands of Omaha, NE",7,7,0.508067,210,30,1,1,1,1,1,1,7,7,1,1,0,1,152.6,0,03/10/2026,07/10/2026,21.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,7,7,0.508067,210,30,1,1,1,1,1,1,7,7,1,0,1,0,152.6,1,21.8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #302,12025 W CENTER RD,OMAHA,NE,68144,4023341282,302,2590427,20260420,Easy Eddy 4/6/12oz Can,SUPERMARKET,"SCOTT PIERCE 2013- Quality Brands of Omaha, NE",7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,1,0,1,189,0,04/07/2026,07/14/2026,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,7,7,0.508067,252,36,1,1,1,1,1,1,7,7,1,0,1,0,189,1,27,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #302,12025 W CENTER RD,OMAHA,NE,68144,4023341282,302,2590427,20260420,Easy Eddy 2/12/12oz Can,SUPERMARKET,"SCOTT PIERCE 2013- Quality Brands of Omaha, NE",-1,-1,-0.072581,-36,-36,0,0,0,0,0,0,-1,-1,0,0,0,0,-27,0,01/01/0001,01/01/0001,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,-1,-1,-0.072581,-36,-36,0,0,0,0,0,0,-1,-1,0,0,0,0,-27,0,-27,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0
OFF,WALMART SUPERCENTER #3267,18201 WRIGHT ST,OMAHA,NE,68130,4023304400,3267,187055,0,Easy Eddy 4/6/12oz Can,MASS MERCH/SUPERCENTER,"CODY GOSCH 2015- Quality Brands of Omaha, NE",16,16,1.161294,576,36,1,1,1,1,1,1,16,16,1,1,0,1,432,0,02/12/2026,07/16/2026,27,14,3,3,0.217743,108,36,1,1,1,1,1,1,3,3,1,1,0,1,0,0,05/22/2025,06/09/2025,0,3,13,13,0.943551,468,0,0,0,0,0,0,0,13,13,0,0,0,0,432,0,27,11,4.333333333333,4.333333333333,4.333324148193,4.33333333333,0,0,0,0,0,0,0,4.333333333333,4.333333333333,0,0,0,0,1,0,1,3.666667
OFF,WALMART SUPERCENTER #3267,18201 WRIGHT ST,OMAHA,NE,68130,4023304400,3267,187055,0,Eddy Variety Pack 2/12/12oz Can,MASS MERCH/SUPERCENTER,"CODY GOSCH 2015- Quality Brands of Omaha, NE",6,6,0.435486,216,36,1,1,1,1,1,1,6,6,1,1,0,1,162,0,01/29/2026,06/04/2026,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,6,6,0.435486,216,36,1,1,1,1,1,1,6,6,1,0,1,0,162,1,27,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,WALMART SUPERCENTER #3267,18201 WRIGHT ST,OMAHA,NE,68130,4023304400,3267,187055,0,Eddy Variety Pack 2/12/12oz can #6,MASS MERCH/SUPERCENTER,"CODY GOSCH 2015- Quality Brands of Omaha, NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290323,144,36,1,1,1,1,1,1,4,4,1,0,0,0,0,0,05/22/2025,07/07/2025,0,3,-4,-4,-0.290323,-144,-36,-1,-1,-1,-1,-1,-1,-4,-4,-1,0,0,0,0,0,0,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,WALMART SUPERCENTER #3267,18201 WRIGHT ST,OMAHA,NE,68130,4023304400,3267,187055,0,Citrus Surfer 4/6/12oz Can,MASS MERCH/SUPERCENTER,"CODY GOSCH 2015- Quality Brands of Omaha, NE",-1,-1,-0.072581,-33,-33,0,0,0,0,0,0,-1,-1,0,0,0,0,-24.75,0,01/01/0001,01/01/0001,-24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,-1,-1,-0.072581,-33,-33,0,0,0,0,0,0,-1,-1,0,0,0,0,-24.75,0,-24.75,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,0
OFF,BAKERS SUPERMARKET #315,13250 W MAPLE RD,OMAHA,NE,68164,4024969200,315,70001,20260526,Easy Eddy 4/6/12oz Can,SUPERMARKET,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",9,9,0.653229,324,36,1,1,1,1,1,1,9,9,1,1,0,1,243,0,03/10/2026,07/10/2026,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,9,9,0.653229,324,36,1,1,1,1,1,1,9,9,1,0,1,0,243,1,27,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #315,13250 W MAPLE RD,OMAHA,NE,68164,4024969200,315,70001,20260526,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",8,8,0.580648,264,33,1,1,1,1,1,1,8,8,1,1,0,1,198,0,03/10/2026,07/07/2026,24.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,8,8,0.580648,264,33,1,1,1,1,1,1,8,8,1,0,1,0,198,1,24.75,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,BAKERS SUPERMARKET #315,13250 W MAPLE RD,OMAHA,NE,68164,4024969200,315,70001,20260526,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",4,4,0.290324,120,30,1,1,1,1,1,1,4,4,1,1,0,1,87.2,0,03/10/2026,05/27/2026,21.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,01/01/0001,01/01/0001,0,0,4,4,0.290324,120,30,1,1,1,1,1,1,4,4,1,0,1,0,87.2,1,21.8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,-1,1,1
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Easy Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",6,6,0.435486,216,36,1,1,1,1,1,1,6,6,1,0,0,0,162,0,02/04/2026,07/08/2026,27,6,5,5,0.362904,180,36,1,1,1,1,1,1,5,5,1,0,0,0,0,0,02/05/2025,06/18/2025,0,4,1,1,0.072582,36,0,0,0,0,0,0,0,1,1,0,0,0,0,162,0,27,2,0.2,0.2,0.20000330666,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,1,0,1,0.5
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Citrus Surfer Lime 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",5,5,0.362904,165,33,1,1,1,1,1,1,5,5,1,0,0,0,123.75,0,01/21/2026,05/20/2026,24.75,4,2,2,0.145162,66,33,1,1,1,1,1,1,2,2,1,0,0,0,0,0,07/03/2025,07/16/2025,0,2,3,3,0.217742,99,0,0,0,0,0,0,0,3,3,0,0,0,0,123.75,0,24.75,2,1.5,1.5,1.499993111145,1.5,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,1,0,1,1
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Citrus Surfer 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",3.75,3.75,0.272178,123.75,33,1,1,1,1,1,1,3.75,3.75,1,0,0,0,92.81,0,01/28/2026,07/01/2026,24.74933333,4,4,4,0.290324,132,33,1,1,1,1,1,1,4,4,1,0,0,0,0,0,02/05/2025,06/11/2025,0,4,-0.25,-0.25,-0.018146,-8.25,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,92.81,0,24.74933333,0,-0.0625,-0.0625,-0.062502583321,-0.0625,0,0,0,0,0,0,0,-0.0625,-0.0625,0,0,0,0,1,0,1,0
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Eddy Variety Pack 2/12/12oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,54,0,06/24/2026,07/08/2026,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,54,0,27,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Strawberry Jam 6/4/12oz can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,05/13/2026,05/13/2026,40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,40.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Double Blackberry 6/4/12oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,40.5,0,02/04/2026,02/04/2026,40.5,1,3,3,0.217743,162,54,1,1,1,1,1,1,3,3,1,0,0,0,0,0,04/02/2025,05/21/2025,0,3,-2,-2,-0.145162,-108,0,0,0,0,0,0,0,-2,-2,0,0,0,0,40.5,0,40.5,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,1,0,1,-0.666667
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Zero Eddy 4/6/12oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,27,0,06/10/2026,06/10/2026,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,27,0,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Easy Eddy 1/12/19.2 oz Can,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",0.8,1,0.058065,27,27,1,1,1,1,1,1,0.8,0.8,1,0,0,0,22.95,0,03/11/2026,03/11/2026,22.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,27,27,1,1,1,1,1,1,0.8,0.8,1,0,0,0,22.95,0,22.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,WORLD LIQUOR,15601 WHITING CIR,OMAHA,NE,68007,8166792602,,4686177,20260417,Eddy Variety Pack 2/12/12oz can #6,LIQUOR/PACKAGE STORE,"CASEY BENGFORD 2002- Quality Brands of Omaha, NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,07/03/2025,07/16/2025,0,2,-2,-2,-0.145162,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #3813,9911 S 71ST AVE,PAPILLION,NE,68133,5312003738,3813,4232930,0,Easy Eddy 4/6/12oz Can,CONVENIENCE/ GAS,"MIKE KALHORN 2010- Quality Brands of Omaha, NE",8,8,0.580648,288,36,1,1,1,1,1,1,8,8,1,1,0,1,216,0,01/16/2026,07/10/2026,27,8,11,11,0.79839,396,36,1,1,1,1,1,1,11,11,1,1,0,1,0,0,01/10/2025,06/27/2025,0,10,-3,-3,-0.217742,-108,0,0,0,0,0,0,0,-3,-3,0,0,0,0,216,0,27,-2,-0.272727272727,-0.272727272727,-0.272726361803,-0.27272727273,0,0,0,0,0,0,0,-0.272727272727,-0.272727272727,0,0,0,0,1,0,1,-0.2
OFF,CASEYS #3813,9911 S 71ST AVE,PAPILLION,NE,68133,5312003738,3813,4232930,0,Citrus Surfer 4/6/12oz Can,CONVENIENCE/ GAS,"MIKE KALHORN 2010- Quality Brands of Omaha, NE",8,8,0.580648,264,33,1,1,1,1,1,1,8,8,1,1,0,1,198,0,01/16/2026,07/10/2026,24.75,8,5,5,0.362905,165,33,1,1,1,1,1,1,5,5,1,1,0,1,0,0,03/07/2025,06/27/2025,0,5,3,3,0.217743,99,0,0,0,0,0,0,0,3,3,0,0,0,0,198,0,24.75,3,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,1,0,1,0.6
OFF,CASEYS #3813,9911 S 71ST AVE,PAPILLION,NE,68133,5312003738,3813,4232930,0,Easy Eddy 1/12/19.2 oz Can,CONVENIENCE/ GAS,"MIKE KALHORN 2010- Quality Brands of Omaha, NE",4,5,0.290325,135,27,1,1,1,1,1,1,4,4,1,1,0,1,114.75,0,01/30/2026,06/26/2026,22.95,5,4.8,6,0.34839,162,27,1,1,1,1,1,1,4.8,4.8,1,1,0,1,0,0,02/28/2025,06/20/2025,0,6,-0.8,-1,-0.058065,-27,0,0,0,0,0,0,0,-0.8,-0.8,0,0,0,0,114.75,0,22.95,-1,-0.166666666667,-0.166666666667,-0.166666666667,-0.16666666667,0,0,0,0,0,0,0,-0.166666666667,-0.166666666667,0,0,0,0,1,0,1,-0.166667
OFF,CASEYS #3813,9911 S 71ST AVE,PAPILLION,NE,68133,5312003738,3813,4232930,0,Eddy Variety Pack 2/12/12oz can #6,CONVENIENCE/ GAS,"MIKE KALHORN 2010- Quality Brands of Omaha, NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,72,36,1,1,1,1,1,1,2,2,1,0,0,0,0,0,03/14/2025,03/21/2025,0,2,-2,-2,-0.145162,-72,-36,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,CASEYS #3813,9911 S 71ST AVE,PAPILLION,NE,68133,5312003738,3813,4232930,0,Easy Eddy 2/12/12oz Can,CONVENIENCE/ GAS,"MIKE KALHORN 2010- Quality Brands of Omaha, NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,01/31/2025,01/31/2025,0,1,-1,-1,-0.072581,-36,-36,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
OFF,FAREWAY #223,604 S HWY 6,GRETNA,NE,68028,4023324429,223,4513055,20250212,Easy Eddy 4/6/12oz Can,SUPERMARKET,"MICKEY O FLYNN 2009- Quality Brands of Omaha, NE",8,8,0.580648,288,36,1,1,1,1,1,1,8,8,1,1,0,1,216,0,01/22/2026,06/18/2026,27,8,4,4,0.290324,144,36,1,1,1,1,1,1,4,4,1,1,0,1,0,0,01/13/2025,07/07/2025,0,4,4,4,0.290324,144,0,0,0,0,0,0,0,4,4,0,0,0,0,216,0,27,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
